"codigo_centro","codigo_cne_nuevo","codigo_viejo","codigo_cne_viejo","nombre_centro","rep_2004","votos_validos","votos_gobierno","votos_oposicion","votos_otros","votos_nulos","total_votos","pct_gobierno","pct_oposicion","participacion","tipo_centro","fuente_url"
"110101014","110101014","27900","27900","UNIDAD EDUCATIVA LAS CASITAS","545","332","230","102","0","0","332","69.28","30.72","60.92","Computarizado, pero no transmitiÃ³ electrÃ³nicamente","https://web.archive.org/web/20080121143908id_/http://www.esdata.info:80/centro/27900"
"110101015","110101015","27910","27910","ESCUELA NACIONAL 1183","330","217","138","79","0","4","221","63.59","36.41","66.97","Manual","https://web.archive.org/web/20080112025013id_/http://www.esdata.info:80/centro/27910"
"110101017","110101017","27921","27921","UNIDAD EDUCATIVA HERMANAS JIMENEZ","3685","2573","1687","886","0","0","2573","65.57","34.43","69.82","Computarizado","https://web.archive.org/web/20071204043115id_/http://esdata.info:80/centro/27921"
"110101018","110101018","27922","27922","UNIDAD EDUCATIVA HERMANOS FALCON","1529","1131","796","335","0","0","1131","70.38","29.62","73.97","Computarizado","https://web.archive.org/web/20080323100241id_/http://www.esdata.info:80/centro/27922"
"110102001","110102001","27930","27930","UNIDAD EDUCATIVA NACIONAL EL ENEAL","3103","2242","1601","641","0","0","2242","71.41","28.59","72.25","Computarizado","https://web.archive.org/web/20071205095333id_/http://www.esdata.info:80/centro/27930"
"110102002","110102002","27940","27940","UNIDAD EDUCATIVA ESTADAL TUCURAGUA","757","566","317","249","0","0","566","56.01","43.99","74.77","Computarizado, pero no transmitiÃ³ electrÃ³nicamente","https://web.archive.org/web/20080215011605id_/http://www.esdata.info:80/centro/27940"
"110102003","110102003","27950","27950","UNIDAD EDUCATIVA LOS POCITOS","398","322","171","151","0","3","325","53.11","46.89","81.66","Manual","https://web.archive.org/web/20080101170950id_/http://www.esdata.info:80/centro/27950"
"110102004","110102004","27960","27960","ESC EST CONC AGUA SALADA","851","609","433","176","0","5","614","71.1","28.9","72.15","Manual","https://web.archive.org/web/20071115152004id_/http://www.esdata.info:80/centro/27960"
"110102005","110102005","27970","27970","UNIDAD EDUCATIVA PASO DE TACARIGUA","1131","873","628","245","0","0","873","71.94","28.06","77.19","Computarizado, pero no transmitiÃ³ electrÃ³nicamente","https://web.archive.org/web/20071123051228id_/http://www.esdata.info:80/centro/27970"
"110201001","110201001","28010","28010","ESCUELA NACIONAL BOLIVARIANA BARARIDA","3081","2376","724","1652","0","0","2376","30.47","69.53","77.12","Computarizado","https://web.archive.org/web/20071204030727id_/http://www.esdata.info:80/centro/28010"
"110201002","110201002","28012","28012","U.E. CERRO MACUTO","843","659","518","141","0","0","659","78.6","21.4","78.17","Computarizado","https://web.archive.org/web/20071220002523id_/http://www.esdata.info:80/centro/28012"
"110201003","110201003","28020","28020","GRUPO ESCOLAR MARIA PEREIRA DE DAZA","2880","2259","736","1523","0","0","2259","32.58","67.42","78.44","Computarizado","https://web.archive.org/web/20080121143913id_/http://www.esdata.info:80/centro/28020"
"110201005","110201005","28030","28030","GRUPO ESCOLAR DR RAMON ESTEBAN GUALDRON","3992","3006","1110","1896","0","0","3006","36.93","63.07","75.3","Computarizado","https://web.archive.org/web/20071127083748id_/http://www.esdata.info:80/centro/28030"
"110201006","110201006","28031","28031","CICLO COMB COTO PAUL","868","684","273","411","0","0","684","39.91","60.09","78.8","Computarizado","https://web.archive.org/web/20071205091741id_/http://www.esdata.info:80/centro/28031"
"110201007","110201007","28032","28032","U.E. ESTADAL CARMEN FERNANDEZ DE LEONI","2882","2211","1295","916","0","0","2211","58.57","41.43","76.72","Computarizado","https://web.archive.org/web/20071121033050id_/http://www.esdata.info:80/centro/28032"
"110201008","110201008","28033","28033","ESCUELA TECNICA COMERCIAL CARLOS GIL YEPEZ","2905","2124","1477","647","0","0","2124","69.54","30.46","73.12","Computarizado","https://web.archive.org/web/20080111063630id_/http://www.esdata.info:80/centro/28033"
"110201010","110201010","28050","28050","U.E. MANUELA MERCEDES DUIN","3883","2957","1102","1855","0","0","2957","37.27","62.73","76.15","Computarizado","https://web.archive.org/web/20071118120608id_/http://www.esdata.info:80/centro/28050"
"110201011","110201011","28051","28051","CEN DES DESTREZAS COGNITIVAS TIERNO AMANECER","2364","1870","612","1258","0","0","1870","32.73","67.27","79.1","Computarizado","https://web.archive.org/web/20071121042002id_/http://www.esdata.info:80/centro/28051"
"110201012","110201012","28060","28060","U.E. TOMAS RAFAEL GIMENEZ","3599","2806","889","1917","0","0","2806","31.68","68.32","77.97","Computarizado","https://web.archive.org/web/20071121050512id_/http://www.esdata.info:80/centro/28060"
"110201014","110201014","28070","28070","C.B. FEDERICO CARMONA","4689","3683","560","3123","0","0","3683","15.2","84.8","78.55","Computarizado","https://web.archive.org/web/20071117094826id_/http://www.esdata.info:80/centro/28070"
"110201016","110201016","28080","28080","ESCUELA ESTADAL VICENTE SALIAS","4517","3456","733","2723","0","0","3456","21.21","78.79","76.51","Computarizado","https://web.archive.org/web/20071118132025id_/http://www.esdata.info:80/centro/28080"
"110201018","110201018","28090","28090","ESCUELA JOSE MACARIO YEPEZ","3845","2773","1123","1650","0","0","2773","40.5","59.5","72.12","Computarizado","https://web.archive.org/web/20071121050517id_/http://www.esdata.info:80/centro/28090"
"110201019","110201019","28091","28091","CASA COMUNAL URB NUEVA SEGOVIA","1186","873","258","615","0","0","873","29.55","70.45","73.61","Computarizado","https://web.archive.org/web/20080110235532id_/http://www.esdata.info:80/centro/28091"
"110201020","110201020","28100","28100","C.B. FELIX GONZALEZ LAMEDA","3149","2279","1237","1042","0","0","2279","54.28","45.72","72.37","Computarizado","https://web.archive.org/web/20080101170955id_/http://www.esdata.info:80/centro/28100"
"110201021","110201021","28110","28110","U.E. NUESTRA SEÃORA DEL COROMOTO","2949","2074","1631","443","0","0","2074","78.64","21.36","70.33","Computarizado","https://web.archive.org/web/20080112025020id_/http://www.esdata.info:80/centro/28110"
"110201022","110201022","28120","28120","U.E. PABLO ACOSTA ORTIZ","3768","2761","970","1791","0","0","2761","35.13","64.87","73.27","Computarizado","https://web.archive.org/web/20080101171000id_/http://www.esdata.info:80/centro/28120"
"110201023","110201023","28121","28121","ESC DE ADMINISTRACION UCLA","2282","1769","533","1236","0","0","1769","30.13","69.87","77.52","Computarizado","https://web.archive.org/web/20071127083753id_/http://www.esdata.info:80/centro/28121"
"110201024","110201024","28130","28130","LICEO MARIO BRICEÃO IRAGORRY","4673","3320","1219","2101","0","0","3320","36.72","63.28","71.05","Computarizado","https://web.archive.org/web/20071231094420id_/http://www.esdata.info:80/centro/28130"
"110201026","110201026","28140","28140","U.E. LUCRECIA GARCIA","4125","2911","1072","1839","0","0","2911","36.83","63.17","70.57","Computarizado","https://web.archive.org/web/20071231094425id_/http://www.esdata.info:80/centro/28140"
"110201027","110201027","28141","28141","CASA COMUNAL EUSTAQUIO GOMEZ","1168","807","287","520","0","0","807","35.56","64.44","69.09","Computarizado","https://web.archive.org/web/20071114013045id_/http://www.esdata.info:80/centro/28141"
"110201028","110201028","28142","28142","ALCALDIA CATEDRAL","1530","1094","517","577","0","0","1094","47.26","52.74","71.5","Computarizado","https://web.archive.org/web/20071231094430id_/http://www.esdata.info:80/centro/28142"
"110201029","110201029","28143","28143","I.N.C.E.","2911","1938","798","1140","0","0","1938","41.18","58.82","66.58","Computarizado","https://web.archive.org/web/20071121052452id_/http://www.esdata.info:80/centro/28143"
"110201032","110201032","28151","28151","FUNDACION AMIGOS DE BARQUISIMETO","1103","746","318","428","0","0","746","42.63","57.37","67.63","Computarizado","https://web.archive.org/web/20071121052457id_/http://www.esdata.info:80/centro/28151"
"110201033","110201033","28160","28160","ESCUELA TEREPAIMA","1237","862","555","307","0","0","862","64.39","35.61","69.68","Computarizado","https://web.archive.org/web/20080110235539id_/http://www.esdata.info:80/centro/28160"
"110201034","110201034","28170","28170","U.E.N. BOLIVARIANA ALI RAFAEL BRAVO","3166","2344","1215","1129","0","0","2344","51.83","48.17","74.04","Computarizado","https://web.archive.org/web/20071130072705id_/http://www.esdata.info:80/centro/28170"
"110201035","110201035","28230","28230","ESCUELA SIMON BOLIVAR","4916","3555","2952","603","0","0","3555","83.04","16.96","72.31","Computarizado","https://web.archive.org/web/20071231094435id_/http://www.esdata.info:80/centro/28230"
"110201036","110201036","28251","28251","GPO ESC BOLIVIA TOVAR","4350","3311","2078","1233","0","0","3311","62.76","37.24","76.11","Computarizado","https://web.archive.org/web/20080110235543id_/http://www.esdata.info:80/centro/28251"
"110201037","110201037","28252","28252","GPO ESC JUAN TAMAYO RODRIGUEZ","4590","3125","2292","833","0","0","3125","73.34","26.66","68.08","Computarizado","https://web.archive.org/web/20071123083337id_/http://www.esdata.info:80/centro/28252"
"110202001","110202001","28161","28161","ESC EL ROBLE","586","525","350","175","0","2","527","66.67","33.33","89.93","Manual","https://web.archive.org/web/20071130071413id_/http://www.esdata.info:80/centro/28161"
"110202003","110202003","28260","28260","CICLO BAS INDUSTRIAL LARA","4395","3159","1489","1670","0","0","3159","47.14","52.86","71.88","Computarizado","https://web.archive.org/web/20080101022332id_/http://www.esdata.info:80/centro/28260"
"110202004","110202004","28261","28261","ESC BAS JUAN BTTA RODRIGUEZ","2150","1582","886","696","0","0","1582","56.01","43.99","73.58","Computarizado","https://web.archive.org/web/20071204034511id_/http://esdata.info:80/centro/28261"
"110202005","110202005","28262","28262","CASA SINDICAL","2823","1956","1059","897","0","0","1956","54.14","45.86","69.29","Computarizado","https://web.archive.org/web/20071130074638id_/http://www.esdata.info:80/centro/28262"
"110202007","110202007","28264","28264","JARDIN DE INFANCIA TEODORO MENDEZ","1680","1211","538","673","0","0","1211","44.43","55.57","72.08","Computarizado","https://web.archive.org/web/20080112025026id_/http://www.esdata.info:80/centro/28264"
"110202009","110202009","28270","28270","GRUPO ESCOLAR JOSE GREGORIO HERNANDEZ","3613","2584","1264","1320","0","0","2584","48.92","51.08","71.52","Computarizado","https://web.archive.org/web/20071118140619id_/http://www.esdata.info:80/centro/28270"
"110202010","110202010","28271","28271","ESC. STELLA CECHINI","3879","2908","1433","1475","0","0","2908","49.28","50.72","74.97","Computarizado","https://web.archive.org/web/20080101171015id_/http://www.esdata.info:80/centro/28271"
"110202012","110202012","28273","28273","ESC EST GRD SIMON RODRIGUEZ","1648","1264","845","419","0","0","1264","66.85","33.15","76.7","Computarizado","https://web.archive.org/web/20080101022338id_/http://www.esdata.info:80/centro/28273"
"110202014","110202014","28290","28290","ESC NAC SAN ANTONIO","959","693","469","224","0","0","693","67.68","32.32","72.26","Computarizado","https://web.archive.org/web/20080126093928id_/http://www.esdata.info:80/centro/28290"
"110202016","110202016","28300","28300","GRUPO ESC CIUDAD BOLIVAR","4480","3163","1972","1191","0","0","3163","62.35","37.65","70.6","Computarizado","https://web.archive.org/web/20080115071318id_/http://www.esdata.info:80/centro/28300"
"110202017","110202017","28301","28301","COLEGIO MADRE MARIA","3108","1973","1142","831","0","0","1973","57.88","42.12","63.48","Computarizado","https://web.archive.org/web/20071121050522id_/http://www.esdata.info:80/centro/28301"
"110202019","110202019","28303","28303","SEGURO SOCIAL OBLIGATORIO","864","614","313","301","0","0","614","50.98","49.02","71.06","Computarizado","https://web.archive.org/web/20071126013633id_/http://www.esdata.info:80/centro/28303"
"110202022","110202022","28310","28310","GRUPO ESCOLAR VIRGINIA DE ANDRADE","4347","3159","1713","1446","0","0","3159","54.23","45.77","72.67","Computarizado","https://web.archive.org/web/20071121042007id_/http://www.esdata.info:80/centro/28310"
"110202023","110202023","28311","28311","GRUPO ESCOLAR VENEZUELA","4643","3084","1910","1174","0","0","3084","61.93","38.07","66.42","Computarizado","https://web.archive.org/web/20071205213148id_/http://www.esdata.info:80/centro/28311"
"110202024","110202024","28312","28312","LICEO RAFAEL VILLAVICENCIO","1744","1392","651","741","0","0","1392","46.77","53.23","79.82","Computarizado","https://web.archive.org/web/20080121144548id_/http://www.esdata.info:80/centro/28312"
"110202026","110202026","28320","28320","COLEGIO SAN PEDRO","2603","2064","560","1504","0","0","2064","27.13","72.87","79.29","Computarizado","https://web.archive.org/web/20071127081905id_/http://www.esdata.info:80/centro/28320"
"110202027","110202027","28330","28330","GRUPO ESCOLAR PABLO MANZANO VELOZ","3592","2626","1079","1547","0","0","2626","41.09","58.91","73.11","Computarizado","https://web.archive.org/web/20071126112421id_/http://www.esdata.info:80/centro/28330"
"110202028","110202028","28331","28331","COLEGIO DE INGENIEROS EDO LARA","4613","3437","1387","2050","0","0","3437","40.35","59.65","74.51","Computarizado","https://web.archive.org/web/20080101022343id_/http://www.esdata.info:80/centro/28331"
"110202029","110202029","28333","28333","CASA DEL ARTE INF JULIO T ARZE","779","624","212","412","0","0","624","33.97","66.03","80.1","Computarizado","https://web.archive.org/web/20071130072710id_/http://www.esdata.info:80/centro/28333"
"110202030","110202030","28334","28334","C B JOSE MARIA DOMINGUEZ","1571","1253","516","737","0","0","1253","41.18","58.82","79.76","Computarizado","https://web.archive.org/web/20071130074643id_/http://www.esdata.info:80/centro/28334"
"110202031","110202031","28350","28350","GRUPO ESCOLAR HECTOR CASTILLO REYES","4332","2982","1682","1300","0","0","2982","56.41","43.59","68.84","Computarizado","https://web.archive.org/web/20071130074649id_/http://www.esdata.info:80/centro/28350"
"110202032","110202032","28351","28351","COLEGIO EL SANTISIMO","2388","1722","864","858","0","0","1722","50.17","49.83","72.11","Computarizado","https://web.archive.org/web/20071121042012id_/http://www.esdata.info:80/centro/28351"
"110202034","110202034","28360","28360","ESCUELA BAS EL OBELISCO","4405","3407","1327","2080","0","0","3407","38.95","61.05","77.34","Computarizado","https://web.archive.org/web/20080101171020id_/http://www.esdata.info:80/centro/28360"
"110202035","110202035","28361","28361","ESC BAS NAC JAVIER","1581","1195","379","816","0","0","1195","31.72","68.28","75.59","Computarizado","https://web.archive.org/web/20071118140625id_/http://www.esdata.info:80/centro/28361"
"110202037","110202037","28470","28470","ESC NAC PABLO J ALVAREZ","1397","1045","487","558","0","0","1045","46.6","53.4","74.8","Computarizado","https://web.archive.org/web/20071121052508id_/http://www.esdata.info:80/centro/28470"
