nombre,lat,lon,riesgo
INSTITUTO MADISON,10.4624,-66.823,1
INSTITUTO MADRE ISABEL,10.354,-67.009,1
INSTITUTO MAGISTERIAL VENEZUELA,10.4776,-66.809,1
INSTITUTO MARIA MICAELA,10.5022,-66.8335,1
INSTITUTO MEJORAMIENTO PROFESIONAL DEL MAGISTERIO,10.495,-66.828,1
INSTITUTO MUNICIPAL DE RECREACIÓN DEPORTIVA ARAURE,9.58061,-69.2202,1
INSTITUTO NACIONAL DE CAPACITACION SOCIALISTA,10.4875,-66.8077,1
INSTITUTO NACIONAL DE CAPACITACION Y EDUCACION SOCIALISTA,10.0665,-69.3137,1
INSTITUTO NACIONAL DE COOPERACIÓN EDUCATIVA (INCES),9.76269,-63.1493,1
INSTITUTO NACIONAL DE COOPERACIÓN EDUCATIVA COMERCIAL,7.76088,-72.2363,1
INSTITUTO NACIONAL DE COOPERACION EDUCATIVA SOCIALISTA CALABOZO,8.91836,-67.428,1
INSTITUTO NACIONAL DE ORIENTACION FEMENINA INOF,10.3563,-67.0585,1
INSTITUTO NACIONAL DE SERVICIOS SOCIALES INAGER,10.4959,-66.8759,1
INSTITUTO NACIONAL DE TIERRAS,10.3436,-68.7314,1
INSTITUTO NACIONAL DE TIERRAS (INTI),9.33696,-70.6017,1
INSTITUTO NAUTICO UNIDAD EDUCATIVA JOSE MANUEL SISO MARTINEZ,10.5981,-66.9745,1
INSTITUTO NIÑOS CANTORES DEL ZULIA,10.6487,-71.6616,1
INSTITUTO NUESTRA SEÑORA DE FATIMA,10.4991,-66.8266,1
INSTITUTO POPULAR MARIA MAZZARELLO,10.0885,-69.3225,1
INSTITUTO PROGRESO,10.5018,-66.8873,1
INSTITUTO UNIVERSITARIO DE LA FRONTERA,7.76723,-72.224,1
INSTITUTO UNIVERSITARIO DE NUEVAS PROFESIONES,10.4801,-66.8591,1
INSTITUTO UNIVERSITARIO DE TECNOLOGIA AGROINDUSTRIAL,7.74546,-72.2348,1
INSTITUTO UNIVERSITARIO DE TECNOLOGIA AGROPECUARIO DE BOCONO,9.24235,-70.2725,1
INSTITUTO UNIVERSITARIO DE TECNOLOGIA DE CABIMAS,10.4214,-71.4648,1
INSTITUTO UNIVERSITARIO DE TECNOLOGIA DEL ESTADO PORTUGUESA,9.54575,-69.1902,1
INSTITUTO UNIVERSITARIO DE TECNOLOGIA DEL ESTADO TRUJILLO BOCONO,9.24203,-70.2695,1
INSTITUTO UNIVERSITARIO DE TECNOLOGIA DEL YARACUY IUTY,10.3317,-68.7598,1
INSTITUTO UNIVERSITARIO DE TECNOLOGIA DOCTOR DELFIN MENDOZA,9.06813,-62.0596,1
INSTITUTO UNIVERSITARIO DE TECNOLOGIA INDUSTRIAL RODOLFO LOERO ARISMENDI,10.4857,-66.8756,1
INSTITUTO UNIVERSITARIO DE TECNOLOGIA INDUSTRIAL RODOLFO LOERO ARISMENDI (IUTIRLA),10.6017,-66.9335,1
INSTITUTO UNIVERSITARIO JUAN PABLO PEREZ ALFONZO,7.77114,-72.2294,1
INSTITUTO UNIVERSITARIO NUEVAS PROFESIONES,10.4946,-66.8679,1
INSTITUTO UNIVERSITARIO POLITECNICO SANTIAGO MARIÑO,10.3934,-71.456,1
INSTITUTO UNIVERSITARIO SANTIAGO MARIÑO,10.6748,-71.6554,1
INSTITUTO UNIVERSITARIO TECNICO DE ADMINISTRACION IUTA,10.3359,-67.0408,1
INSTITUTO UNIVERSITARIO TECNOLOGICO AGROPECUARIO,7.74588,-72.2351,1
INSTITUTO UNIVERSITARIO TECNOLOGICO DE LOS LLANOS,9.20042,-65.9944,1
INSTITUTO UNIVERSITARIO TECNOLOGICO JUAN PABLO PEREZ ALFONZO,10.6568,-71.6203,1
INTERNADO JUDICIAL,10.3246,-68.7489,1
INTERNADO JUDICIAL DE CARUPANO,10.6686,-63.2488,1
INTERNADO JUDICIAL DE CUMANA,10.4636,-64.17,1
INTERNADO JUDICIAL EL RODEO,10.4567,-66.4955,1
INTERNADO JUDICIAL EL RODEO II,10.4564,-66.5078,1
INTERNADO JUDICIAL LOS PINOS,9.9132,-67.377,1
INTERNADO JUDICIAL SAN FERNANDO,7.88801,-67.4725,1
IPASME,10.6762,-71.624,1
IUTIRLA,10.4858,-66.8845,1
JARD DE INFANCIA DOÑA JULIA RODRIGUEZ DE PEREZ,10.5851,-71.6277,1
JARD INFANCIA NACIONAL MORITA CARRILLO,10.5876,-71.6217,1
JARDIN  DE INFANCIA DON ROMULO GALLEGOS,8.62886,-70.2421,1
JARDIN DE INF ELOY PAREDES,8.57673,-71.1805,1
JARDIN DE INFANCIA AGUSTIN AVELEDO,10.4766,-66.807,1
JARDIN DE INFANCIA ANDRES BELLO,10.0725,-69.2943,1
JARDIN DE INFANCIA AQUILES NAZOA,10.4808,-66.7981,1
JARDIN DE INFANCIA AYACUCHO,10.4654,-66.9068,1
JARDIN DE INFANCIA BOLIVARIANA NUESTRA SEÑORA DE LA PAZ,9.31775,-70.6217,1
JARDIN DE INFANCIA BOLIVARIANO ALTAMIRA,9.55726,-69.2004,1
JARDIN DE INFANCIA BOLIVARIANO HIGUERON II,10.3383,-68.7231,1
JARDIN DE INFANCIA BOLIVARIANO LAUREANO VILLANUEVA,10.0775,-69.1201,1
JARDIN DE INFANCIA CADAFITO,10.4827,-66.8186,1
JARDIN DE INFANCIA CARMEN VERONICA COELLO,10.4768,-66.8059,1
JARDIN DE INFANCIA CARMEN VERONICA CUELLO,9.72197,-63.2065,1
JARDIN DE INFANCIA CORAPAL,10.6104,-66.8606,1
JARDIN DE INFANCIA DON ROMULO BENTANCOURT,10.4343,-66.8747,1
JARDIN DE INFANCIA EL AMANECER,9.52493,-69.2113,1
JARDIN DE INFANCIA EL BRILLANTE,10.3989,-71.4549,1
JARDIN DE INFANCIA EL CARMELO,9.52098,-69.1978,1
JARDIN DE INFANCIA EL LIBERTADOR.,10.4912,-66.8543,1
JARDIN DE INFANCIA ESTADO LARA,10.457,-64.1793,1
JARDIN DE INFANCIA FRANCISCO RIVAS,8.61635,-70.194,1
JARDIN DE INFANCIA GLADYS DE C,10.6513,-71.6747,1
JARDIN DE INFANCIA JUAN JOSE DE MAYA,10.3509,-68.7422,1
JARDIN DE INFANCIA JUAN PABLO PEREZ ALFONSO,10.4589,-66.7639,1
JARDIN DE INFANCIA LA GLORIA,9.13072,-62.0697,1
JARDIN DE INFANCIA LA LAGUNITA,9.58008,-69.2301,1
JARDIN DE INFANCIA LOS MEDANOS,10.39,-71.4362,1
JARDIN DE INFANCIA LOS OLIVOS,10.5898,-67.0348,1
JARDIN DE INFANCIA LOS PINOS,9.72897,-63.2104,1
JARDÍN DE INFANCIA LUÍS TOVAR,10.4615,-66.9123,1
JARDIN DE INFANCIA LUISA E.V.,10.6298,-71.6702,1
JARDIN DE INFANCIA MARIA MOÑITOS (ANEXO 1),10.6972,-71.629,1
JARDIN DE INFANCIA MARIA PERERA,10.1679,-70.0727,1
JARDIN DE INFANCIA MARIA TERESA DEL TORO,8.90323,-67.4213,1
JARDIN DE INFANCIA MAURICIO ENCINOSA,8.60977,-71.6635,1
JARDIN DE INFANCIA MIGUEL OCTAVIO,9.55846,-69.192,1
JARDIN DE INFANCIA MONAGAS,9.74195,-63.1778,1
JARDIN DE INFANCIA NACIONAL ADRIANA RENGEL DE SEQUERA,9.7263,-63.2062,1
JARDIN DE INFANCIA NACIONAL ANDRES ELOY BLANCO,10.5203,-71.6376,1
JARDIN DE INFANCIA NACIONAL GABRIELA MISTRAL,10.6102,-71.652,1
JARDIN DE INFANCIA NACIONAL GENERAL JUAN BAUTISTA ARISMENDI,10.5877,-71.6736,1
JARDIN DE INFANCIA NACIONAL JOSE FELIX RIBAS,10.4182,-71.4482,1
JARDIN DE INFANCIA NACIONAL MARIA DEVIS DE FUENMAYOR,10.7892,-71.687,1
JARDIN DE INFANCIA NACIONAL MARIA MOÑITOS,10.6972,-71.629,1
JARDIN DE INFANCIA NACIONAL VILLA BOLIVARIANA,10.5674,-71.6341,1
JARDÍN DE INFANCIA NUESTRA SEÑORA DE LA CANDELARIA,9.29645,-70.6009,1
JARDIN DE INFANCIA PABLO ACOSTA ORTIZ,10.0727,-69.3057,1
JARDIN DE INFANCIA PASTOR OROPEZA,10.0779,-69.2976,1
JARDIN DE INFANCIA PREESCOLAR MANUEL FELIPE RUGELES,10.4333,-66.8776,1
JARDIN DE INFANCIA PROFESORA CARMEN DE FIGUEIRA,9.56456,-69.1973,1
JARDIN DE INFANCIA SOLEDAD CLAVIER,9.75327,-63.1597,1
JARDIN DE INFANCIA TEOTISTE AROCHA DE GALLEGOS,10.4612,-66.9123,1
JARDIN DE INFANCIA TEOTISTE DE GALLEGOS,10.4781,-66.8897,1
JARDIN DE INFANCIA YARITAGUA,10.0751,-69.1212,1
JARDIN DE INFANCIA. ANDRES ELOY BLANCO,10.5202,-71.6373,1
JEFATURA CIVIL DEL VALLE,10.4688,-66.9026,1
JEFATURA CIVIL JUAN DE VILLEGAS,10.0685,-69.3716,1
JUNTA PARROQUIAL JUAN VILLEGAS,10.0693,-69.3712,1
KINDER GUAICAIPURO,10.395,-71.4638,1
KINDER JOSE GREGORIO MONAGAS,10.4623,-66.7931,1
KINDER LAS CASITAS,10.4701,-66.7954,1
LICEO ALONSO ANDREA DE LEDEZMA,10.4645,-66.6107,1
LICEO ANTONIO LEMUS PÉREZ,10.4438,-64.1853,1
LICEO BASICO CORAZÓN DE JESÚS,10.4671,-64.1764,1
LICEO BÁSICO PEDRO JOSÉ SALAZAR,10.6679,-63.2428,1
LICEO BOLIVARIANO  JOSE GABRIEL ALVAREZ DE LUGO,10.3225,-68.7831,1
LICEO BOLIVARIANO ANDRES LOMELLI ROSARIO,9.24586,-70.259,1
LICEO BOLIVARIANO ANTONIO JOSE DE SUCRE,10.4662,-64.174,1
LICEO BOLIVARIANO ANTONIO JOSÉ PACHECO,9.32529,-70.5989,1
LICEO BOLIVARIANO ANTONIO MARIA PIÑATE,10.4736,-66.6105,1
LICEO BOLIVARIANO ANTONIO NICOLÁS BRICEÑO,9.32347,-70.6022,1
LICEO BOLIVARIANO ARISTIDES ROJAS,10.3416,-68.744,1
LICEO BOLIVARIANO ARISTIDEZ URDANETA,10.4269,-71.4579,1
LICEO BOLIVARIANO BACHILLER CASTRO MACHADO,10.4678,-64.1627,1
LICEO BOLIVARIANO BOCA DE SABANA,10.4564,-64.1649,1
LICEO BOLIVARIANO CIUDAD DE VALERA,9.30019,-70.6137,1
LICEO BOLIVARIANO CLARISA ESTE DE TREJO,7.88409,-67.4656,1
LICEO BOLIVARIANO COMBINADO PEDRO CAMEJO,7.64616,-67.6045,1
LICEO BOLIVARIANO COMUNITARIO CASA TALLER CECILIA MUJICA,10.3311,-68.7517,1
LICEO BOLIVARIANO DOCTOR ARTURO USLAR PIETRI,8.61023,-71.6549,1
LICEO BOLIVARIANO DOCTOR RAFAEL CALDERA IZGUIRRE,10.3044,-68.7647,1
LICEO BOLIVARIANO DON ROMULO GALLEGOS,7.87905,-67.4806,1
LICEO BOLIVARIANO EJIDIO MONTESINOS,10.17,-70.0825,1
LICEO BOLIVARIANO EL VIGIA,8.60239,-71.636,1
LICEO BOLIVARIANO ELIAS ARAQUE MULLER,7.81633,-71.176,1
LICEO BOLIVARIANO FRANCISCO ALVARADO,7.77913,-72.2251,1
LICEO BOLIVARIANO FRANCISCO LAZO MARTI,7.88918,-67.4818,1
LICEO BOLIVARIANO GILDA RAMIREZ,9.72335,-63.2171,1
LICEO BOLIVARIANO HERIBERTO NUÑEZ OLIVEROS,10.1526,-68.5587,1
LICEO BOLIVARIANO INDEPENDENCIA DE VENEZUELA,9.5144,-69.2195,1
LICEO BOLIVARIANO JESUS MARIA PELLIN,7.77576,-72.2001,1
LICEO BOLIVARIANO JORGE ORDOSGOITI,10.6618,-63.2744,1
LICEO BOLIVARIANO JOSE GIL FORTOUL,9.20339,-65.9996,1
LICEO BOLIVARIANO JOSE MANUEL NUÑEZ PONTE,10.5033,-66.8882,1
LICEO BOLIVARIANO JOSÉ SILVERIO GONZÁLEZ,10.4416,-64.174,1
LICEO BOLIVARIANO JUAN JOSE DE MAYA,10.3324,-68.7508,1
LICEO BOLIVARIANO LINO DE CLEMENTE,10.4784,-66.8188,1
LICEO BOLIVARIANO LUIS LOPEZ MENDEZ,7.82575,-72.22,1
LICEO BOLIVARIANO MANUEL DIAZ RODRIGUEZ,7.82056,-72.4455,1
LICEO BOLIVARIANO MARIO BRICEÑO IRAGORRY,10.0772,-69.3063,1
LICEO BOLIVARIANO MIGUEL ANGEL ESCALANTE,7.89115,-67.459,1
LICEO BOLIVARIANO MONAY,9.53726,-70.4612,1
LICEO BOLIVARIANO MONSEÑOR MEJIAS,9.26133,-70.2329,1
LICEO BOLIVARIANO NUEVA ESPARTA,10.9584,-63.8571,1
LICEO BOLIVARIANO PADRE VICENTE,10.163,-68.8952,1
LICEO BOLIVARIANO PRESBITERO MANUEL AROCHA,9.9243,-68.3001,1
LICEO BOLIVARIANO RAFAEL VILLAVICENCIO,10.0731,-69.3444,1
LICEO BOLIVARIANO RAUL LEONI,9.6468,-68.5967,1
LICEO BOLIVARIANO ROMULO BETANCOURT,10.3279,-68.7334,1
LICEO BOLIVARIANO SAN FERNANDO,7.89155,-67.4766,1
LICEO BOLIVARIANO SIMÓN BOLÍVAR,7.77025,-72.2272,1
LICEO BOLIVARIANO SOCOPO,8.22893,-70.8137,1
LICEO BOLIVARIANO TAVERA ACOSTA,10.655,-63.2467,1
LICEO BOLIVARIANO VICENTE EMILIO SOJO,9.90345,-67.3512,1
LICEO BOLVARIANO RAFAEL RANGEL,9.31555,-70.6032,1
LICEO COCOROTE,10.0848,-69.1152,1
LICEO CREACION LIMONCITO,9.64637,-68.5939,1
LICEO CULTURAL BOLIVARIANO  MONSEÑOR JOSÉ HUMBERTO CONTRERAS,9.3107,-70.612,1
LICEO DIEGO EUGENIO CHACON,7.77276,-68.2309,1
LICEO DIONISIO LOPEZ ORIHUELA,9.05219,-62.0485,1
LICEO DR ALBERTO ADRIANI,8.62156,-71.6563,1
LICEO EJIDO,8.55336,-71.2335,1
LICEO ELOY GUILLERMO GONZALEZ,9.66763,-68.5856,1
LICEO EXPERIM FRAY J RAMOS DE LORA,8.59309,-71.1602,1
LICEO FRANCISCO DE MIRANDA,8.8974,-67.4304,1
LICEO GONZALO MENDEZ,7.76551,-72.2402,1
LICEO HUMBOLDT,8.93223,-67.4161,1
LICEO JOSE ANTONIO ALMARZA,10.7928,-71.6805,1
LICEO JOSE ENRIQUE RODO,9.07592,-62.0723,1
LICEO JOSE FRANCISCO BERMUDEZ,10.4622,-66.5118,1
LICEO JOSÉ FRANCISCO BERMÚDEZ,10.6315,-63.2637,1
LICEO JOSE GREGORIO GONZALEZ,9.22086,-66.012,1
LICEO JOSE MARIA ANTUNEZ,10.6716,-71.6679,1
LICEO JOSE MIGUEL SANZ,10.376,-66.9552,1
LICEO JUAN BAUTISTA PLAZA,10.4973,-66.8265,1
LICEO JUAN GERMAN ROSCIO,9.9072,-67.3585,1
LICEO LA COMUNIDAD NUEVA,9.04333,-69.7338,1
LICEO LIBERTADOR (B),8.5945,-71.1472,1
LICEO LISANDRO ALVARADO,10.0609,-69.3234,1
LICEO LOS ARCOS,10.4355,-66.8521,1
LICEO LUIS BELTRAN RAMOS,10.7049,-71.6367,1
LICEO LUIS GRATEROL BOLÍVAR,10.4545,-64.1873,1
LICEO MARIA TERESA CARREÑO,10.6344,-71.6556,1
LICEO NACIONAL  DOCTOR MANUEL NUÑEZ TOVAR,9.74123,-63.1834,1
LICEO NACIONAL ALEJO FORTIQUE,10.4308,-66.8755,1
LICEO NACIONAL BATALLA DE LA VICTORIA,9.6915,-63.2131,1
LICEO NACIONAL BELEN SAN JUAN,7.83475,-72.2115,1
LICEO NACIONAL BOLIVARIANO 24 DE JULIO DE 1783,9.66862,-68.5979,1
LICEO NACIONAL BOLIVARIANO CARLOS DEL POZO Y SUCRE,7.81636,-71.176,1
LICEO NACIONAL COQUIVACOA,10.6176,-71.6516,1
LICEO NACIONAL EDUARDO MATIAS LOSSADA,10.5668,-71.6344,1
LICEO NACIONAL FELIX ARMANDO NUÑEZ BEAPERTHUY,9.72438,-63.2006,1
LICEO NACIONAL FRANCISCO ISNARDI,9.7432,-63.1952,1
LICEO NACIONAL HERMAGORAS CHAVEZ,10.4039,-71.4619,1
LICEO NACIONAL IDELFONSO NUÑEZ MARES,9.74265,-63.1961,1
LICEO NACIONAL JOSE ALBERTO VELANDIA,10.4393,-66.8586,1
LICEO NACIONAL LIBERTADOR,8.59411,-71.1471,1
LICEO NACIONAL LOS GUARITOS,9.71515,-63.2053,1
LICEO NACIONAL MARCO ANTONIO SALUZZO,9.73096,-63.188,1
LICEO NACIONAL MIGUEL JOSE SANZ,9.74475,-63.1692,1
LICEO NACIONAL PABLO NERUDA,9.7641,-63.1439,1
LICEO NACIONAL PEDRO MARIA MORANTES,7.75553,-72.2314,1
LICEO NACIONAL RAMON JOSE VELAZQUEZ,7.77993,-72.2168,1
LICEO NACIONAL SALVADOR ALLENDE,9.77085,-63.2098,1
LICEO NACIONAL SAN ANTONIO,7.81873,-72.4413,1
LICEO OSCAR PICON GIACOPPINI,9.66017,-69.1039,1
LICEO PEDRO ARISMENDI BRITO,10.65,-63.2295,1
LICEO PEDRO ARNAL,10.4498,-64.1831,1
LICEO PRIVADO MONSEÑOR SILVA,8.59657,-71.1526,1
LICEO RAFAEL MARIA PEÑA SAAVEDRA,9.75592,-63.1527,1
LICEO ROMULO GALLEGOS,8.61938,-71.1321,1
LICEO SAN JOSE,10.3516,-67.0352,1
LICEO SANTIAGO AGUERREVERE,5.66506,-67.6197,1
LICEO SIMÓN BOLIVAR,9.76931,-63.1975,1
LICEO SIMÓN RODRÍGUEZ,10.6678,-63.2511,1
LICEO TULIO FEBRES CORDERO (B),8.59759,-71.1388,1
LICEO URBANEJA ACHELPOHL,10.479,-66.8968,1
LICEO VICENTE EMILIO SOJO,10.4638,-66.5212,1
MEDICATURA RURAL PALOMA DE CHAMBERY,8.98621,-62.0817,1
MINI DEPORTIVO CAMELIA DE REGGETTI,10.4881,-66.8095,1
MODULO COMUNAL LA MURALLA,9.73608,-63.2053,1
MODULO DE BARRIO ADENTRO CECILIO ACOSTA,10.4649,-66.8031,1
MODULO DE SERVICIO CERRITOS BLANCOS,10.0341,-69.3914,1
MODULO DE SERVICIO DE OJO DE AGUA,10.4208,-66.8706,1
MODULO DE SERVICIOS COMUNAL DE CASCAJAL,10.435,-64.1784,1
MODULO DE SERVICIOS MULTIPLES CAIGUIRE,10.4719,-64.1293,1
MODULO INTEGRAL DE BIENESTAR ESTUDIANTIL NIBE,9.57697,-69.2399,1
MODULO POLICIAL DEL PARQUE PADILLA RON,9.7555,-63.1579,1
MULTIHOGAR LOS CACHORRITOS NUMERO 15,10.0449,-69.3881,1
NUCLEO CULTURAL BERMUDEZ,10.4598,-64.1879,1
NUCLEO ESCOLAR RURAL 129,7.74948,-72.1982,1
NUCLEO ESCOLAR RURAL PALMARITO,10.064,-68.4988,1
NUCLEO INTEGRAL DE BIENESTAR ESTUDIANTIL,9.90462,-67.3691,1
NUCLEO RURAL NUMERO 289 ESCUELA ESTADAL NUMERO 49.,9.09261,-69.7137,1
OBRA SOCIAL DE LA MADRE Y EL NIÑO,10.6846,-71.6303,1
OFICINA DE TELEGRAFOS (IPOSTEL) CENTRO COMERCIAL CEDIAZ,10.4933,-66.8782,1
OFICINA DE TRANSPORTE BOLIVARIANO,10.3236,-68.7514,1
PARQUE CENTRAL TUCUPITA,9.05471,-62.0437,1
PARQUE DE RECREACION DE TUCUPITA II,9.05228,-62.0429,1
PARQUE EXPOSICION TEODORO HERRERA,10.1665,-70.0842,1
PATRONATO SAN JOSE DE TARBES,10.5022,-66.8996,1
PENITENCIARIA GENERAL DE VENEZUELA,9.9089,-67.3833,1
POLIDEPORTIVO LA BOYERA,10.4242,-66.842,1
PRE ESCOLAR DANIEL NAVEA,5.65842,-67.6247,1
PRE ESCOLAR DURIGUA VIEJA,9.55138,-69.1751,1
PRE ESCOLAR LAS LOMITAS,10.434,-66.8873,1
PRE ESCOLAR LAS PALMITAS,9.57412,-69.2372,1
PRE ESCOLAR LEOWALDO JOSE SORONDO,9.53792,-69.1929,1
PRE ESCOLAR WILLY,10.5893,-67.0175,1
PRE- ESCOLAR BOLIVARIANO CASCAJAL,10.4361,-64.1774,1
PRE-ESCOLAR   JUAN IGNACIO MENDEZ,9.93351,-68.2938,1
PRE-ESCOLAR  AÑO INTERNACIONAL DEL NIÑO,10.4607,-64.1769,1
PRE-ESCOLAR ADELA DE CALVANI OCASIS,10.473,-66.803,1
PRE-ESCOLAR AÑO INTERNACIONAL DEL NIÑO,10.426,-64.178,1
PRE-ESCOLAR BOLIVARIANO EZEQUIEL ZAMORA,9.89789,-67.3569,1
PRE-ESCOLAR CREACION LAS MERCEDES,10.0365,-69.2255,1
PRE-ESCOLAR DON ANDRES BELLO,8.56378,-71.1964,1
PRE-ESCOLAR DON BOSCO,10.4791,-66.8055,1
PRE-ESCOLAR DON PIO ALVARADO,10.1817,-70.0678,1
PRE-ESCOLAR EL BRASIL,10.4263,-64.1792,1
PRE-ESCOLAR JARDIN DE INFANCIA MARIA LARRIVA SALAS,8.63094,-70.2386,1
PRE-ESCOLAR JUAN PABLO SEGUNDO,9.04492,-69.7507,1
PRE-ESCOLAR LA ESTRELLA,10.4753,-66.666,1
PRE-ESCOLAR LA TRINIDAD,10.4602,-64.1885,1
PRE-ESCOLAR LOS LLANERITOS,9.03543,-69.7505,1
PRE-ESCOLAR LOS PICOS E/ PLATA,9.92142,-68.3117,1
PRE-ESCOLAR MARIA CONCEPCION PALACIOS,10.4654,-66.9054,1
PRE-ESCOLAR MONSEÑOR ENRIQUE DE FERRARI,5.65857,-67.6151,1
PRE-ESCOLAR NIÑO SIMON,8.58768,-71.1519,1
PRE-ESCOLAR NUESTRA SEÑORA DEL ROSARIO,10.4346,-66.8743,1
PRE-ESCOLAR TERRAZAS DEL ESTE,10.4662,-66.5995,1
PRE-ESCOLAR TIA ALICIA POJAN,10.371,-66.9769,1
PRE-ESCOLAR TUCUSITO,10.6292,-71.6703,1
PRE-ESCOLAR UNIDAD EDUCATIVA MANUELITA SAENZ,10.4604,-66.5458,1
PREESCOLAR AMINTA DE MANZANILLA,10.4892,-66.815,1
PREESCOLAR ANA GRACIELA DE HINESTROZA,10.572,-71.6356,1
PREESCOLAR ANTONIO JOSÉ DE SUCRE,10.4688,-66.9034,1
PREESCOLAR BOLIVARIANO AGROKINDER LOS COQUITOS,7.88715,-67.4638,1
PREESCOLAR BOLIVARIANO ALBERTO ARVELO  TORREALBA,8.23547,-70.8199,1
PREESCOLAR BOLIVARIANO LAS AMERICAS,8.2335,-70.8178,1
PREESCOLAR BOLIVARIANO LOS PAPAGALLOS,8.3541,-70.5676,1
PREESCOLAR DOÑA CARMEN,10.463,-66.7943,1
PREESCOLAR DORA TEOTISTE DE GALLEGOS,9.73596,-63.2096,1
PREESCOLAR ESTADAL LOS ANGELITOS,10.6716,-71.6575,1
PREESCOLAR EUGENIA RABASCO,10.5011,-66.8258,1
PREESCOLAR JOSE FRANCISCO JIMENEZ,8.3541,-70.5676,1
PREESCOLAR MADRE TERESA DE CALCUTA,5.64548,-67.6167,1
PREESCOLAR MANANTIAL,10.4588,-66.8029,1
PREESCOLAR MATEA BOLIVAR,10.4746,-66.8044,1
PREESCOLAR MI JARDIN,10.4454,-64.1774,1
PREESCOLAR MIRIAM ACUÑA,10.4703,-66.7967,1
PREESCOLAR NACIONAL SIMON BOLIVAR,10.3908,-71.4281,1
PREESCOLAR SIMON BOLIVAR,5.6678,-67.6224,1
PREESCOLAR. BOLIVARIANO AÑO INTERNACIONAL DEL NIÑO,7.87617,-67.4785,1
PRESCOLAR ARAGUANEY,9.21318,-66.0059,1
PRESCOLAR ASISTENCIAL DON BERNABE PLANA,10.4753,-66.9044,1
REGISTRO CIVIL DE LA PARROQUIA LAS MINAS,10.4504,-66.8617,1
RESIDENCIA DE ANCIANOS FRANCISCO LAZO MARTI,9.9018,-67.35,1
SALON DE LA ALCALDIA DEL MUNICIPIO TORRES,10.1704,-70.0798,1
SALON USOS MULTIPLES FUNDACITE,10.4473,-64.1035,1
SAPINAES CRUZ SALMERON ACOSTA,10.4468,-64.1767,1
SECRETARIA GENERAL SECTORIAL DE DESARROLLO SOCIAL,9.05894,-62.0551,1
SEDE ADMINISTRATIVA DEL COLEGIO UNIVERSITARIO DE LOS TEQUES CECILIO ACOSTA,10.3459,-67.0241,1
SEDE DE PROTECCIÓN CIVIL,9.53869,-70.4639,1
SERVICIO DE PROTECCIÒN INTEGRAL A LA NIÑEZ Y ADOLESCENCIA,10.478,-66.5401,1
SIMONCITO CIUDAD BELEN,10.4611,-66.6327,1
SIMONCITO COMUNITARIO CRECIENDO FELIZ,10.4612,-66.5913,1
SIMONCITO INTERNO 24 DE JUNIO,9.71413,-63.5854,1
SIMONCITO YAMILET BORJAS,8.1643,-67.4717,1
SINDICATO UNICO DEL MAGISTERIO,9.06086,-62.0425,1
TALLER BOLIVARIANO DE EDUCACION ESPECIAL NUEVA SEGOVIA,10.0955,-69.2786,1
TALLER DE EDUCACION  LABORAL ALTO BARINAS,8.6254,-70.2591,1
TALLER DE EDUCACION LABORAL BOLIVARIANO AYACUCHO,9.7638,-63.1492,1
TALLER DE EDUCACION LABORAL BOLIVARIANO NIRGUA,10.153,-68.5612,1
TALLER DE EDUCACION LABORAL BOLIVARIANO PILAR DE KREUBELL,10.3385,-68.758,1
TALLER MANZANARES,10.4693,-64.1217,1
TEATRO CESAR RENGIFO,10.476,-66.807,1
TECNICA.TITO SPORT,10.4799,-66.7989,1
TERMINAL DE PASAJEROS DE LOS TEQUES,10.3298,-67.0417,1
U.E. ANGEL VALERO HOSTOS,10.5839,-67.0668,1
U.E. AQUILES NAZOA,10.4456,-64.151,1
U.E. CANDIDO RAMÍREZ,10.4506,-64.1594,1
U.E. COLEGIO EL SANTISIMO,10.0482,-69.3517,1
U.E. CREACIÓN CANTARRANA,10.4335,-64.132,1
U.E. CRISTÓBAL DE QUEZADA,10.4454,-64.1767,1
U.E. CRUZ ALMANDOZ MORA,10.4299,-64.2066,1
U.E. JOSÉ ANTONIO RAMOS SUCRE,10.4624,-64.1665,1
U.E. MADRE ALBERTA JIMENEZ,10.4715,-64.1404,1
U.E. REPUBLICA ARGENTINA,10.4683,-64.1706,1
U.E.COLEGIO MARIA AUXILIADORA,10.0606,-69.3312,1
U.E.I. LA SALLE,10.0605,-69.319,1
U.E.N. HECTOR CASTILLO REYES,10.0489,-69.3498,1
U.E.N. JOSE GIL FORTOUL,10.0616,-69.3426,1
U.E.N. LIBERTADOR,10.0567,-69.3308,1
UE ROMULO BETANCOURT,10.623,-71.6762,1
UND ED HERMANAS ALMARZA,8.56116,-71.2546,1
UNEFA,10.4659,-64.1862,1
UNIADAD EDUCATIVA NACIONAL GUARENAS,10.34,-67.0449,1
UNID EDUC ANDRES ELOY BLANCO,8.56335,-71.1727,1
UNID EDUC EL RINCON,8.6044,-71.1714,1
UNIDA BASICA EDUCATIVA  BILINGUE NUESTRA  SEÑORA DE FATIMA,8.60949,-70.2381,1
UNIDA BASICA LA INMACULADA FE Y ALEGRIA,8.61671,-70.2008,1
UNIDA EDUCATIVA AMANTINA DE SUCRE,7.8072,-67.5223,1
UNIDA EDUCATIVA COLEGIO LAS ACACIAS,10.4836,-66.9008,1
UNIDAD  EDUCATIVA   ARQUIDIOCESANA MONSEÑOR  JUAN HILAR,10.5548,-71.6707,1
