codigo_centro,codigo_cne_nuevo,codigo_viejo,codigo_cne_viejo,nombre_centro,num_electores,num_mesas,votos_validos,votos_gobierno,votos_oposicion,votos_otros,votos_nulos,total_votos,pct_gobierno,pct_oposicion,participacion,fuente_url
211404004,211404004,58090,58090,ESC BAS EST VALMORE RODRIGUEZ,2750,5,2132,980,1152,0,39,2171,45.97,54.03,78.95,https://web.archive.org/web/20101006061251id_/http://esdata.info/resultados/ENMIENDA2009_2boletin.xls.zip
211404006,211404006,58110,58110,UNI EDC NAC PRIVADA ADVENTISTA LIBERTADOR,2875,5,2270,900,1370,0,20,2290,39.65,60.35,79.65,https://web.archive.org/web/20101006061251id_/http://esdata.info/resultados/ENMIENDA2009_2boletin.xls.zip
211404007,211404007,58121,58121,ESC BAS NAC LAS CUPULAS,1817,4,1435,472,963,0,10,1445,32.89,67.11,79.53,https://web.archive.org/web/20101006061251id_/http://esdata.info/resultados/ENMIENDA2009_2boletin.xls.zip
211404008,211404008,58480,58480,UNI EDC EST JESUS ENRIQUE LOSSADA,2495,5,1975,931,1044,0,22,1997,47.14,52.86,80.04,https://web.archive.org/web/20101006061251id_/http://esdata.info/resultados/ENMIENDA2009_2boletin.xls.zip
211404010,211404010,58096,58096,UNIDAD EDU SANTA MARIA,1041,2,774,325,449,0,10,784,41.99,58.01,75.31,https://web.archive.org/web/20101006061251id_/http://esdata.info/resultados/ENMIENDA2009_2boletin.xls.zip
211404011,211404011,58051,58051,LICEO ALFREDO JEAN,418,1,368,182,186,0,0,368,49.46,50.54,88.04,https://web.archive.org/web/20101006061251id_/http://esdata.info/resultados/ENMIENDA2009_2boletin.xls.zip
211404012,211404012,58052,58052,UNIDAD EDUCATIVA JESUS SEMPRUN,318,1,279,161,118,0,1,280,57.71,42.29,88.05,https://web.archive.org/web/20101006061251id_/http://esdata.info/resultados/ENMIENDA2009_2boletin.xls.zip
211404013,211404013,58053,58053,UNIDAD EDUCATIVA JESUS A ALFONSO,955,2,720,379,341,0,7,727,52.64,47.36,76.13,https://web.archive.org/web/20101006061251id_/http://esdata.info/resultados/ENMIENDA2009_2boletin.xls.zip
211405001,211405001,58580,58580,UNI EDC NAC DR RAMON HERNANDEZ,4095,8,3133,1793,1340,0,25,3158,57.23,42.77,77.12,https://web.archive.org/web/20101006061251id_/http://esdata.info/resultados/ENMIENDA2009_2boletin.xls.zip
211405002,211405002,58585,58585,JARDIN DE INF NAC BLANCA E CABALLERO,1268,3,964,524,440,0,10,974,54.36,45.64,76.81,https://web.archive.org/web/20101006061251id_/http://esdata.info/resultados/ENMIENDA2009_2boletin.xls.zip
211406001,211406001,58120,58120,ESC BAS EST ELECTO DE JESUS PI—A,1959,4,1518,599,919,0,13,1531,39.46,60.54,78.15,https://web.archive.org/web/20101006061251id_/http://esdata.info/resultados/ENMIENDA2009_2boletin.xls.zip
211406002,211406002,58240,58240,ESC BAS NAC ANDRES ELOY BLANCO,2414,5,2016,831,1185,0,12,2028,41.22,58.78,84.01,https://web.archive.org/web/20101006061251id_/http://esdata.info/resultados/ENMIENDA2009_2boletin.xls.zip
211406003,211406003,58250,58250,ESC BAS NAC PEDRO JULIO MANINAT,2526,5,2073,745,1328,0,14,2087,35.94,64.06,82.62,https://web.archive.org/web/20101006061251id_/http://esdata.info/resultados/ENMIENDA2009_2boletin.xls.zip
211406004,211406004,58270,58270,ESC BAS NAC JULIA A—EZ GABALDON,4424,8,3553,1464,2089,0,24,3577,41.2,58.8,80.85,https://web.archive.org/web/20101006061251id_/http://esdata.info/resultados/ENMIENDA2009_2boletin.xls.zip
211406005,211406005,58271,58271,JARD DE INF EL BRILLANTE,1449,3,1251,657,594,0,23,1274,52.52,47.48,87.92,https://web.archive.org/web/20101006061251id_/http://esdata.info/resultados/ENMIENDA2009_2boletin.xls.zip
211406006,211406006,58310,58310,UNI EDC EST JOSE ENRIQUE RODO,3077,6,2338,979,1359,0,13,2351,41.87,58.13,76.41,https://web.archive.org/web/20101006061251id_/http://esdata.info/resultados/ENMIENDA2009_2boletin.xls.zip
211406009,211406009,58510,58510,UNI EDC MONS GUILLERMO BRI—EZ (E.Z.A),2152,4,1642,665,977,0,19,1661,40.5,59.5,77.18,https://web.archive.org/web/20101006061251id_/http://esdata.info/resultados/ENMIENDA2009_2boletin.xls.zip
211406010,211406010,58511,58511,UNI EDC NAC MTRO VICENTE ROJAS,2978,6,2296,793,1503,0,17,2313,34.54,65.46,77.67,https://web.archive.org/web/20101006061251id_/http://esdata.info/resultados/ENMIENDA2009_2boletin.xls.zip
211406011,211406011,58312,58312,KINDER GUAICAIPURO,1731,3,1454,785,669,0,15,1469,53.99,46.01,84.86,https://web.archive.org/web/20101006061251id_/http://esdata.info/resultados/ENMIENDA2009_2boletin.xls.zip
211406012,211406012,58316,58316,INSTITUTO UNIV POLITECNICO SANTIAGO MARI—O,1315,3,979,370,609,0,11,990,37.79,62.21,75.29,https://web.archive.org/web/20101006061251id_/http://esdata.info/resultados/ENMIENDA2009_2boletin.xls.zip
211407001,211407001,58180,58180,ESC BAS NAC ANDRES ELOY BLANCO,4050,7,3022,1816,1206,0,48,3070,60.09,39.91,75.8,https://web.archive.org/web/20101006061251id_/http://esdata.info/resultados/ENMIENDA2009_2boletin.xls.zip
211407002,211407002,58192,58192,ESC BAS NAC F.V.M,1672,3,1448,715,733,0,12,1460,49.38,50.62,87.32,https://web.archive.org/web/20101006061251id_/http://esdata.info/resultados/ENMIENDA2009_2boletin.xls.zip
211407003,211407003,58210,58210,UNI EDC EST VICTOR LINO GOMEZ,2820,5,2109,1067,1042,0,24,2133,50.59,49.41,75.64,https://web.archive.org/web/20101006061251id_/http://esdata.info/resultados/ENMIENDA2009_2boletin.xls.zip
211407005,211407005,58220,58220,ESC BAS NAC CABIMAS,2282,4,1809,841,968,0,17,1826,46.49,53.51,80.02,https://web.archive.org/web/20101006061251id_/http://esdata.info/resultados/ENMIENDA2009_2boletin.xls.zip
211407006,211407006,58600,58600,ESC BAS NAC CONC LAS HUERTAS,484,1,364,218,146,0,0,364,59.89,40.11,75.21,https://web.archive.org/web/20101006061251id_/http://esdata.info/resultados/ENMIENDA2009_2boletin.xls.zip
211407008,211407008,58182,58182,UNIDAD EDUCATIVA VICTOR LINO GOMEZ,1306,3,953,513,440,0,8,961,53.83,46.17,73.58,https://web.archive.org/web/20101006061251id_/http://esdata.info/resultados/ENMIENDA2009_2boletin.xls.zip
211408001,211408001,58160,58160,ESC BAS EST MARIA CHIQUINQUIRA BAEZ GUERRA,3292,6,2575,1348,1227,0,37,2612,52.35,47.65,79.34,https://web.archive.org/web/20101006061251id_/http://esdata.info/resultados/ENMIENDA2009_2boletin.xls.zip
211408002,211408002,58165,58165,PREESCOLAR NAC SIMON BOLIVAR,1381,3,1156,643,513,0,8,1164,55.62,44.38,84.29,https://web.archive.org/web/20101006061251id_/http://esdata.info/resultados/ENMIENDA2009_2boletin.xls.zip
211408003,211408003,58166,58166,JARDIN DE INFANCIA LOS MEDANOS,761,2,698,398,300,0,7,705,57.02,42.98,92.64,https://web.archive.org/web/20101006061251id_/http://esdata.info/resultados/ENMIENDA2009_2boletin.xls.zip
211408005,211408005,58170,58170,ESC BAS NAC DON ROMULO GALLEGOS,2422,5,1885,1164,721,0,9,1894,61.75,38.25,78.2,https://web.archive.org/web/20101006061251id_/http://esdata.info/resultados/ENMIENDA2009_2boletin.xls.zip
211408006,211408006,58175,58175,ESCUELA NACIONAL SAN JOSE,432,1,372,250,122,0,1,373,67.2,32.8,86.34,https://web.archive.org/web/20101006061251id_/http://esdata.info/resultados/ENMIENDA2009_2boletin.xls.zip
211408007,211408007,58190,58190,ESC BAS NAC RAMON OCANDO PEREZ,3694,7,2799,1641,1158,0,18,2817,58.63,41.37,76.26,https://web.archive.org/web/20101006061251id_/http://esdata.info/resultados/ENMIENDA2009_2boletin.xls.zip
211408008,211408008,58191,58191,UNI EDC NAC VICTOR CAPO,4131,8,3253,1905,1348,0,25,3278,58.56,41.44,79.35,https://web.archive.org/web/20101006061251id_/http://esdata.info/resultados/ENMIENDA2009_2boletin.xls.zip
211409001,211409001,58520,58520,ESC BAS NAC BOLIVARIANA JOSE FELIX RIBAS,832,2,616,311,305,0,6,622,50.49,49.51,74.76,https://web.archive.org/web/20101006061251id_/http://esdata.info/resultados/ENMIENDA2009_2boletin.xls.zip
211409002,211409002,58530,58530,UNI EDC BOLIVARIANA AGUA SANTA,654,2,493,306,187,0,3,496,62.07,37.93,75.84,https://web.archive.org/web/20101006061251id_/http://esdata.info/resultados/ENMIENDA2009_2boletin.xls.zip
211409003,211409003,58535,58535,ESCUELA  BASICA NACIONAL  BOLIVARIANA EL PENSAO,165,1,134,87,47,0,1,135,64.93,35.07,81.82,https://web.archive.org/web/20101006061251id_/http://esdata.info/resultados/ENMIENDA2009_2boletin.xls.zip
211409004,211409004,58540,58540,UNI EDC EST ALIRIO JOSE GONZALEZ,619,2,488,266,222,0,4,492,54.51,45.49,79.48,https://web.archive.org/web/20101006061251id_/http://esdata.info/resultados/ENMIENDA2009_2boletin.xls.zip
211409005,211409005,58560,58560,ESC BAS NAC CONC LA MEZA,252,1,185,91,94,0,0,185,49.19,50.81,73.41,https://web.archive.org/web/20101006061251id_/http://esdata.info/resultados/ENMIENDA2009_2boletin.xls.zip
211409006,211409006,58590,58590,ESC BAS EST CURAZAITO,814,2,541,311,230,0,3,544,57.49,42.51,66.83,https://web.archive.org/web/20101006061251id_/http://esdata.info/resultados/ENMIENDA2009_2boletin.xls.zip
211409007,211409007,62830,62830,ESC CONCENTRADA CHURUGUARITA,191,1,115,70,45,0,2,117,60.87,39.13,61.26,https://web.archive.org/web/20101006061251id_/http://esdata.info/resultados/ENMIENDA2009_2boletin.xls.zip
211501001,211501001,59300,59300,UNIDAD EDUCATIVA  BOLIVARIANA DANIEL MAVARES,710,2,465,269,196,0,3,468,57.85,42.15,65.92,https://web.archive.org/web/20101006061251id_/http://esdata.info/resultados/ENMIENDA2009_2boletin.xls.zip
211501002,211501002,59310,59310,ESC I BOLIVARIANA LEONCIO MARTINEZ,1397,3,980,578,402,0,8,988,58.98,41.02,70.72,https://web.archive.org/web/20101006061251id_/http://esdata.info/resultados/ENMIENDA2009_2boletin.xls.zip
211501003,211501003,59320,59320,UNIDAD EDUCATIVA  LICEO BOL EL REMOLINO,1235,3,858,471,387,0,14,872,54.9,45.1,70.61,https://web.archive.org/web/20101006061251id_/http://esdata.info/resultados/ENMIENDA2009_2boletin.xls.zip
211501004,211501004,59330,59330,UNIDAD EDUCATIVA  EL COROZO,2266,4,1644,920,724,0,4,1648,55.96,44.04,72.73,https://web.archive.org/web/20101006061251id_/http://esdata.info/resultados/ENMIENDA2009_2boletin.xls.zip
211501005,211501005,59340,59340,ESC BAS NAC PLAN BONITO (MIGUEL ARCANGEL MARQUEZ),1469,3,1112,607,505,0,9,1121,54.59,45.41,76.31,https://web.archive.org/web/20101006061251id_/http://esdata.info/resultados/ENMIENDA2009_2boletin.xls.zip
211501006,211501006,59350,59350,UNI EDC BOLIVARIANA ZIPAYARE,1278,3,846,525,321,0,13,859,62.06,37.94,67.21,https://web.archive.org/web/20101006061251id_/http://esdata.info/resultados/ENMIENDA2009_2boletin.xls.zip
211501007,211501007,59301,59301,UNIDAD EDUCATIVA  BOLIVARIANA LAS DELICIAS,433,1,367,255,112,0,3,370,69.48,30.52,85.45,https://web.archive.org/web/20101006061251id_/http://esdata.info/resultados/ENMIENDA2009_2boletin.xls.zip
211502001,211502001,59160,59160,UNI EDC NAC NESTOR LUIS NEGRON,3205,6,2326,1002,1324,0,26,2352,43.08,56.92,73.39,https://web.archive.org/web/20101006061251id_/http://esdata.info/resultados/ENMIENDA2009_2boletin.xls.zip
211502002,211502002,59170,59170,ESC BAS NAC JOHN DEWEY,2321,4,1552,762,790,0,14,1566,49.1,50.9,67.47,https://web.archive.org/web/20101006061251id_/http://esdata.info/resultados/ENMIENDA2009_2boletin.xls.zip
211502003,211502003,59175,59175,CENTRO DE EDUCACION INICIAL  ANA MARIA CAMPOS,853,2,586,287,299,0,2,588,48.98,51.02,68.93,https://web.archive.org/web/20101006061251id_/http://esdata.info/resultados/ENMIENDA2009_2boletin.xls.zip
211502004,211502004,59200,59200,UNI EDC NAC RAFAEL URDANETA,2759,5,2217,823,1394,0,16,2233,37.12,62.88,80.94,https://web.archive.org/web/20101006061251id_/http://esdata.info/resultados/ENMIENDA2009_2boletin.xls.zip
211502005,211502005,59205,59205,PREESCOLAR PRIVADO NAC BLANCA NIEVES,988,2,759,265,494,0,7,766,34.91,65.09,77.53,https://web.archive.org/web/20101006061251id_/http://esdata.info/resultados/ENMIENDA2009_2boletin.xls.zip
211502006,211502006,59210,59210,ESC BAS NAC LAGUNILLAS,2269,4,1550,687,863,0,15,1565,44.32,55.68,68.97,https://web.archive.org/web/20101006061251id_/http://esdata.info/resultados/ENMIENDA2009_2boletin.xls.zip
211502007,211502007,59215,59215,JARDIN DE INFANCIA BOLIVARIANA ARTURO MICHELENA,1265,3,892,425,467,0,16,908,47.65,52.35,71.78,https://web.archive.org/web/20101006061251id_/http://esdata.info/resultados/ENMIENDA2009_2boletin.xls.zip
211502009,211502009,59220,59220,UNIDAD EDUCATIVA CONCENTRADA  LOS TEQUES,900,2,599,373,226,0,11,610,62.27,37.73,67.78,https://web.archive.org/web/20101006061251id_/http://esdata.info/resultados/ENMIENDA2009_2boletin.xls.zip
211502010,211502010,59240,59240,UNIDAD EDUCATIVA  24 DE JULIO,413,1,236,96,140,0,3,239,40.68,59.32,57.87,https://web.archive.org/web/20101006061251id_/http://esdata.info/resultados/ENMIENDA2009_2boletin.xls.zip
211502011,211502011,59260,59260,UNIDAD EDUCATIVA  NACIONAL  DORA DE ARO,1159,2,708,383,325,0,7,715,54.1,45.9,61.69,https://web.archive.org/web/20101006061251id_/http://esdata.info/resultados/ENMIENDA2009_2boletin.xls.zip
211502012,211502012,59280,59280,UNI EDC EST EL CINCO,492,1,327,208,119,0,4,331,63.61,36.39,67.28,https://web.archive.org/web/20101006061251id_/http://esdata.info/resultados/ENMIENDA2009_2boletin.xls.zip
211502013,211502013,59162,59162,UNIDAD EDUCATIVA  NACIONAL COMUNITARIA VIRGEN DEL MONTE CARMELO,335,1,283,122,161,0,5,288,43.11,56.89,85.97,https://web.archive.org/web/20101006061251id_/http://esdata.info/resultados/ENMIENDA2009_2boletin.xls.zip
211502014,211502014,59163,59163,UNIDAD EDUCATIVA ARQUIDIOCESANA MONSE—OR EMILIO DALLORA,574,1,500,261,239,0,3,503,52.2,47.8,87.63,https://web.archive.org/web/20101006061251id_/http://esdata.info/resultados/ENMIENDA2009_2boletin.xls.zip
211503002,211503002,59180,59180,UNI EDC EST CRISTOBAL ROJAS (E.Z.A),2516,5,1785,883,902,0,17,1802,49.47,50.53,71.62,https://web.archive.org/web/20101006061251id_/http://esdata.info/resultados/ENMIENDA2009_2boletin.xls.zip
211503003,211503003,59185,59185,CENTRO DE A. INTEGRAL RAFAEL URDANETA.,1084,2,755,357,398,0,13,768,47.28,52.72,70.85,https://web.archive.org/web/20101006061251id_/http://esdata.info/resultados/ENMIENDA2009_2boletin.xls.zip
211503004,211503004,59190,59190,UNI EDC EST INTEGRAL DON PEDRO BAUTISTA,1321,3,1039,324,715,0,7,1046,31.18,68.82,79.18,https://web.archive.org/web/20101006061251id_/http://esdata.info/resultados/ENMIENDA2009_2boletin.xls.zip
211503005,211503005,59230,59230,UNI EDC BOLIVARIANA EL MURO,1233,3,808,363,445,0,12,820,44.93,55.07,66.5,https://web.archive.org/web/20101006061251id_/http://esdata.info/resultados/ENMIENDA2009_2boletin.xls.zip
211503006,211503006,59250,59250,UNIDAD EDUCATIVA  CONCENTRADA CURVA DEL INDIO,617,2,411,206,205,0,7,418,50.12,49.88,67.75,https://web.archive.org/web/20101006061251id_/http://esdata.info/resultados/ENMIENDA2009_2boletin.xls.zip
211601001,211601001,62160,62160,ESC BAS NAC LA PAZ,4356,8,2822,1698,1124,0,23,2845,60.17,39.83,65.31,https://web.archive.org/web/20101006061251id_/http://esdata.info/resultados/ENMIENDA2009_2boletin.xls.zip
211601002,211601002,62165,62165,CENTRO DE EDUCACION INICIAL BOLIVARIANO MENCA DE LEONI,1317,3,865,502,363,0,6,871,58.03,41.97,66.14,https://web.archive.org/web/20101006061251id_/http://esdata.info/resultados/ENMIENDA2009_2boletin.xls.zip
211601003,211601003,62170,62170,UNIDAD EDUCATIVA  ESTADAL LUISA CASERE DE ARISMENDI,919,2,548,374,174,0,8,556,68.25,31.75,60.5,https://web.archive.org/web/20101006061251id_/http://esdata.info/resultados/ENMIENDA2009_2boletin.xls.zip
211601004,211601004,62260,62260,ESC NAC PARCELAS DE LA PAZ,1156,2,718,442,276,0,6,724,61.56,38.44,62.63,https://web.archive.org/web/20101006061251id_/http://esdata.info/resultados/ENMIENDA2009_2boletin.xls.zip
211601005,211601005,62280,62280,UNI EDC EST LAS MARIA,898,2,591,344,247,0,0,591,58.21,41.79,65.81,https://web.archive.org/web/20101006061251id_/http://esdata.info/resultados/ENMIENDA2009_2boletin.xls.zip
