codigo_centro,cod_estado,estado,nombre_centro,electores,rank_por_tamano,residual_2006,residual_2012,n_hist,recent_distance,historical_mae,historical_rmse,historical_bias,abs_historical_bias,historical_volatility,selector,cohort,score,pasada,tolerancia_de_entrada,metodo,target,residual_2013,residual_2018
210516012,21,Zulia,ESCUELA BASICA ESTADAL MAESTRO TOMAS  RAFAEL JIMENEZ,4601.0,80,7.392828,1.451022,2,1.451022,4.421925,5.327259,4.421925,4.421925,2.970903,recent_distance,common,1.451022,1,2,longitudinal,2013,,
210503009,21,Zulia,LICEO NACIONAL DR JESUS ENRIQUE LOSSADA,4459.0,92,9.807473,1.024771,2,1.024771,5.416122,6.972685,5.416122,5.416122,4.391351,recent_distance,common,1.024771,1,2,longitudinal,2013,,
220102004,22,Amazonas,ESCUELA BASICA CECILIO ACOSTA,3045.0,2,1.625167,0.041864,2,0.041864,0.833516,1.149548,0.833516,0.833516,0.791651,recent_distance,common,0.041864,1,2,longitudinal,2013,,
220102006,22,Amazonas,ESCUELA BASICA JUAN IVIRNA CASTILLO,2810.0,7,-5.691593,0.408429,2,0.408429,3.050011,4.034913,-2.641582,2.641582,3.050011,recent_distance,common,0.408429,1,2,longitudinal,2013,,
230104008,23,Delta Amacuro,ESCUELA ANDRES BELLO,587.0,65,-5.955675,1.326006,2,1.326006,3.640841,4.314415,-2.314834,2.314834,3.640841,recent_distance,common,1.326006,1,2,longitudinal,2013,,
230301004,23,Delta Amacuro,ESCUELA CONCENTRADA SIN NUMERO CANGREJITO,522.0,74,21.528457,-1.417476,2,1.417476,11.472966,15.255879,10.05549,10.05549,11.472966,recent_distance,common,1.417476,1,2,longitudinal,2013,,
240104001,24,La Guaira,UNIDAD EDUCATIVA ESTADAL EMILIO GIMON STERLING,4587.0,4,2.209713,-0.299282,2,0.299282,1.254497,1.576769,0.955216,0.955216,1.254497,recent_distance,common,0.299282,1,2,longitudinal,2013,,
240104010,24,La Guaira,UNIDAD EDUCATIVA ESTATAL DOCTOR ALFREDO MACHADO,4441.0,7,1.724645,0.194292,2,0.194292,0.959468,1.227222,0.959468,0.959468,0.765176,recent_distance,common,0.194292,1,2,longitudinal,2013,,
240107011,24,La Guaira,GRUPO ESCOLAR REPUBLICA DEL SALVADOR,4122.0,11,-0.716308,1.938036,2,1.938036,1.327172,1.461006,0.610864,0.610864,1.327172,recent_distance,common,1.938036,1,2,longitudinal,2013,,
010107010,01,Distrito Capital,ESCUELA NACIONAL BOLIVARIANA 19 DE ABRIL,6430.0,18,0.578325,-3.163063,2,3.163063,1.870694,2.2737,-1.292369,1.292369,1.870694,historical_mae,common,1.870694,1,2,longitudinal,2013,,
010115010,01,Distrito Capital,UNIDAD EDUCATIVA BOLIVARIANA PEDRO FONTES,5610.0,29,-1.260892,1.848382,2,1.848382,1.554637,1.582145,0.293745,0.293745,1.554637,historical_mae,common,1.554637,1,2,longitudinal,2013,,
010114002,01,Distrito Capital,ESCUELA BÁSICA BOLIVARIANA CARACCIOLO PARRA LEÓN,4948.0,42,1.813427,0.452988,2,0.452988,1.133208,1.321688,1.133208,1.133208,0.680219,historical_mae,common,1.133208,1,2,longitudinal,2013,,
010110101,01,Distrito Capital,ESCUELA BASICA NACIONAL SUCRE,3606.0,114,-0.041971,-1.580054,2,1.580054,0.811013,1.117661,-0.811013,0.811013,0.769041,historical_mae,common,0.811013,1,2,longitudinal,2013,,
010113004,01,Distrito Capital,UNIDAD EDUCATIVA DISTRITAL SIMON RODRIGUEZ,3503.0,126,-0.662527,0.281135,2,0.281135,0.471831,0.50891,-0.190696,0.190696,0.471831,historical_mae,common,0.471831,1,2,longitudinal,2013,,
010104014,01,Distrito Capital,LICEO BOLIVARIANO LINO GALLARDO,3376.0,144,-0.296693,-0.259715,2,0.259715,0.278204,0.278818,-0.278204,0.278204,0.018489,historical_mae,common,0.278204,1,2,longitudinal,2013,,
010110026,01,Distrito Capital,UNIDAD EDUCATIVA DISTRITAL CECILIA PIMENTEL,3159.0,166,1.449606,-0.399258,2,0.399258,0.924432,1.063195,0.525174,0.525174,0.924432,historical_mae,common,0.924432,1,2,longitudinal,2013,,
010110090,01,Distrito Capital,UNIDAD EDUCATIVA BOLIVARIANA SERGIO MEDINA,3106.0,174,2.478039,-0.309224,2,0.309224,1.393631,1.765828,1.084408,1.084408,1.393631,historical_mae,common,1.393631,1,2,longitudinal,2013,,
010114011,01,Distrito Capital,JARDIN DE INFANCIA TEOTISTE AROCHA DE GALLEGOS,3080.0,180,2.303874,1.272081,2,1.272081,1.787978,1.860917,1.787978,1.787978,0.515896,historical_mae,common,1.787978,1,2,longitudinal,2013,,
021301004,02,Anzoategui,LICEO CRISTOBAL COLON,4355.0,19,-0.404602,-1.07776,2,1.07776,0.741181,0.814024,-0.741181,0.741181,0.336579,historical_mae,common,0.741181,1,2,longitudinal,2013,,
020302032,02,Anzoategui,ESCUELA BÁSICA NACIONAL DOCTOR JULIO CAMEJO,3970.0,35,-1.39933,-0.289689,2,0.289689,0.844509,1.010456,-0.844509,0.844509,0.554821,historical_mae,common,0.844509,1,2,longitudinal,2013,,
021302003,02,Anzoategui,GRUPO ESCOLAR CREACION PARAISO,3954.0,40,-1.601988,-2.171231,2,2.171231,1.88661,1.907958,-1.88661,1.88661,0.284622,historical_mae,common,1.88661,1,2,longitudinal,2013,,
020301029,02,Anzoategui,ESCUELA NACIONAL TRONCONAL II,3923.0,43,0.48253,-2.813353,2,2.813353,1.647942,2.01839,-1.165412,1.165412,1.647942,historical_mae,common,1.647942,1,2,longitudinal,2013,,
020402002,02,Anzoategui,GRUPO ESCOLAR DIEGO BAUTISTA URBANEJA,3635.0,60,3.503798,0.454462,2,0.454462,1.97913,2.498313,1.97913,1.97913,1.524668,historical_mae,common,1.97913,1,2,longitudinal,2013,,
020302019,02,Anzoategui,GRUPO ESCOLAR JUAN MANUEL CAJIGAL,3478.0,74,-1.037925,-2.629247,2,2.629247,1.833586,1.998778,-1.833586,1.833586,0.795661,historical_mae,common,1.833586,1,2,longitudinal,2013,,
030101001,03,Apure,ESCUELA BASICA BOLIVARIANA TERESA HURTADO,3950.0,2,2.346769,0.720616,2,0.720616,1.533693,1.735888,1.533693,1.533693,0.813077,historical_mae,common,1.533693,1,2,longitudinal,2013,,
030101002,03,Apure,LICEO DIEGO EUGENIO CHACON,3436.0,14,2.65351,1.151335,2,1.151335,1.902423,2.045323,1.902423,1.902423,0.751088,historical_mae,common,1.902423,1,2,longitudinal,2013,,
030401003,03,Apure,LICEO BOLIVARIANO COMBINADO PEDRO CAMEJO,2564.0,33,-2.130347,1.731958,2,1.731958,1.931152,1.941399,-0.199195,0.199195,1.931152,historical_mae,common,1.931152,1,2,longitudinal,2013,,
041302010,04,Aragua,UNIDAD EDUCATIVA  EDUARDO ASSEF RAIDI,3924.0,57,3.011777,-0.693412,2,0.693412,1.852594,2.185363,1.159183,1.159183,1.852594,historical_mae,common,1.852594,1,2,longitudinal,2013,,
040106010,04,Aragua,CENTRO DE FORMACION INDUSTRIAL MARACAY INCE,3571.0,90,0.418683,-2.432821,2,2.432821,1.425752,1.745554,-1.007069,1.007069,1.425752,historical_mae,common,1.425752,1,2,longitudinal,2013,,
040301005,04,Aragua,ESCUELA BASICA BRITO,3090.0,145,-0.113781,1.210728,2,1.210728,0.662254,0.859886,0.548474,0.548474,0.662254,historical_mae,common,0.662254,1,2,longitudinal,2013,,
041301009,04,Aragua,ESCUELA BASICA EL PROGRESO,3084.0,147,-0.036523,-3.941246,2,3.941246,1.988884,2.787001,-1.988884,1.988884,1.952361,historical_mae,common,1.988884,1,2,longitudinal,2013,,
040601010,04,Aragua,ESCUELA BASICA ANDRES BELLO,2756.0,181,2.712613,-0.5263,2,0.5263,1.619456,1.953875,1.093156,1.093156,1.619456,historical_mae,common,1.619456,1,2,longitudinal,2013,,
040106011,04,Aragua,UNIDAD EDUCATIVA SIMON BOLIVAR,2752.0,182,-1.480169,-2.268119,2,2.268119,1.874144,1.915106,-1.874144,1.874144,0.393975,historical_mae,common,1.874144,1,2,longitudinal,2013,,
041601004,04,Aragua,UNIDAD EDUCATIVA ESTADAL ELENA TORRES,2219.0,233,2.693307,-0.713286,2,0.713286,1.703296,1.970112,0.990011,0.990011,1.703296,historical_mae,common,1.703296,1,2,longitudinal,2013,,
050503001,05,Barinas,ESCUELA  BASICA MANUEL PALACIOS,3222.0,42,-0.81147,-0.786385,2,0.786385,0.798927,0.799026,-0.798927,0.798927,0.012543,historical_mae,common,0.798927,1,2,longitudinal,2013,,
051002001,05,Barinas,ESCUELA BASICA BOLIVARIANA  MIGUEL ANGEL GUILLEN,2537.0,70,-2.113273,-1.273128,2,1.273128,1.693201,1.744532,-1.693201,1.693201,0.420073,historical_mae,common,1.693201,1,2,longitudinal,2013,,
050503007,05,Barinas,ESCUELA BASICA JULIA ROSA  CASTILLO,2372.0,76,-2.209629,0.871578,2,0.871578,1.540603,1.679599,-0.669026,0.669026,1.540603,historical_mae,common,1.540603,1,2,longitudinal,2013,,
050207007,05,Barinas,GIMNASIO CUBIERTO CIUDAD DE BARINAS,2346.0,78,0.557115,2.113466,2,2.113466,1.335291,1.545496,1.335291,1.335291,0.778176,historical_mae,common,1.335291,1,2,longitudinal,2013,,
060302014,06,Bolivar,ESCUELA BASICA NACIONAL EL PERU,4152.0,37,1.505279,0.441432,2,0.441432,0.973356,1.109218,0.973356,0.973356,0.531923,historical_mae,common,0.973356,1,2,longitudinal,2013,,
060302008,06,Bolivar,ESCUELA ESTADAL BASICA  AGUA SALADA,4140.0,39,0.660543,-1.64991,2,1.64991,1.155227,1.256686,-0.494683,0.494683,1.155227,historical_mae,common,1.155227,1,2,longitudinal,2013,,
060101023,06,Bolivar,ESCUELA NACIONAL BASICA ANTONIO DE BERRIOS,3899.0,46,2.228807,1.062393,2,1.062393,1.6456,1.745889,1.6456,1.6456,0.583207,historical_mae,common,1.6456,1,2,longitudinal,2013,,
060401013,06,Bolivar,UNIDAD EDUCATIVA SIMON RODRIGUEZ,3792.0,55,1.022379,-2.151832,2,2.151832,1.587106,1.684583,-0.564726,0.564726,1.587106,historical_mae,common,1.587106,1,2,longitudinal,2013,,
060304009,06,Bolivar,ESCUELA BASICA FE Y ALEGRIA,3250.0,87,3.056352,0.68373,2,0.68373,1.870041,2.214585,1.870041,1.870041,1.186311,historical_mae,common,1.870041,1,2,longitudinal,2013,,
060101003,06,Bolivar,ESCUELA ESTADAL BASICA SILVANA DE IRADI,3214.0,90,0.521539,0.023653,2,0.023653,0.272596,0.369163,0.272596,0.272596,0.248943,historical_mae,common,0.272596,1,2,longitudinal,2013,,
070908021,07,Carabobo,ESCUELA ITACA,8250.0,6,-0.295975,-2.984175,2,2.984175,1.640075,2.120484,-1.640075,1.640075,1.3441,historical_mae,common,1.640075,1,2,longitudinal,2013,,
070901003,07,Carabobo,GRUPO ESCOLAR JUAN ANTONIO MICHELENA,6488.0,25,-1.074094,-1.486235,2,1.486235,1.280165,1.296645,-1.280165,1.280165,0.206071,historical_mae,common,1.280165,1,2,longitudinal,2013,,
070908022,07,Carabobo,UNIDAD EDUCATIVA NACIONAL MERCEDES I DE CORRO,5795.0,39,-0.503612,-2.691315,2,2.691315,1.597464,1.936079,-1.597464,1.597464,1.093852,historical_mae,common,1.597464,1,2,longitudinal,2013,,
070403003,07,Carabobo,GRUPO ESCOLAR CARLOS ARVELO,5101.0,61,2.819422,-0.145882,2,0.145882,1.482652,1.996299,1.33677,1.33677,1.482652,historical_mae,common,1.482652,1,2,longitudinal,2013,,
071201019,07,Carabobo,ESCUELA NACIONAL BARBULA,4774.0,79,0.918813,-1.898067,2,1.898067,1.40844,1.491119,-0.489627,0.489627,1.40844,historical_mae,common,1.40844,1,2,longitudinal,2013,,
071402003,07,Carabobo,UNIDAD EDUCATIVA ESTADAL JUANA GOMEZ,4264.0,106,1.052425,1.309415,2,1.309415,1.18092,1.18789,1.18092,1.18092,0.128495,historical_mae,common,1.18092,1,2,longitudinal,2013,,
071201020,07,Carabobo,UNIDAD EDUCATIVA NACIONAL ABDON CALDERON,4103.0,119,0.509274,-1.286708,2,1.286708,0.897991,0.978514,-0.388717,0.388717,0.897991,historical_mae,common,0.897991,1,2,longitudinal,2013,,
070706001,07,Carabobo,GRUPO ESCOLAR REPUBLICA DE HONDURAS,3924.0,126,-1.143371,-1.424564,2,1.424564,1.283968,1.291643,-1.283968,1.283968,0.140597,historical_mae,common,1.283968,1,2,longitudinal,2013,,
080201004,08,Cojedes,ESCUELA BASICA ANTONIO JOSE DE SUCRE,2801.0,19,2.774312,0.733804,2,0.733804,1.754058,2.029196,1.754058,1.754058,1.020254,historical_mae,common,1.754058,1,2,longitudinal,2013,,
080201006,08,Cojedes,ESCUELA  BASICA  LIGIA CADENA  DE ALVARADO,2756.0,20,2.801601,0.852232,2,0.852232,1.826917,2.07066,1.826917,1.826917,0.974685,historical_mae,common,1.826917,1,2,longitudinal,2013,,
091601001,09,Falcon,ESCUELA BÁSICA LOS TAQUES,3043.0,41,-1.210458,-2.14026,2,2.14026,1.675359,1.738666,-1.675359,1.675359,0.464901,historical_mae,common,1.675359,1,2,longitudinal,2013,,
092101001,09,Falcon,ESCUELA BASICA BOLIVARIANA YARACAL,2316.0,84,-1.850022,-1.802429,2,1.802429,1.826225,1.82638,-1.826225,1.826225,0.023796,historical_mae,common,1.826225,1,2,longitudinal,2013,,
090402015,09,Falcon,ESCUELA BASICA 23 DE ENERO,2284.0,86,1.983671,1.374956,2,1.374956,1.679313,1.706671,1.679313,1.679313,0.304358,historical_mae,common,1.679313,1,2,longitudinal,2013,,
092101004,09,Falcon,ESCUELA BASICA BOLIVARIANA MARIA EUGENIA TOYO,2202.0,91,1.628658,1.870927,2,1.870927,1.749793,1.753981,1.749793,1.749793,0.121135,historical_mae,common,1.749793,1,2,longitudinal,2013,,
100301009,10,Guarico,ESCUELA BASICA CELINA ACOSTA DE VIANA,4506.0,7,1.932515,-0.994442,2,0.994442,1.463479,1.536803,0.469036,0.469036,1.463479,historical_mae,common,1.463479,1,2,longitudinal,2013,,
100101007,10,Guarico,UNIDAD EDUCATIVA JUAN JOSE RONDON,3947.0,19,0.346016,-1.308529,2,1.308529,0.827272,0.957072,-0.481257,0.481257,0.827272,historical_mae,common,0.827272,1,2,longitudinal,2013,,
100601018,10,Guarico,ESCUELA BASICA AMALIA DE LARA,3379.0,39,0.610895,3.291885,2,3.291885,1.95139,2.367457,1.95139,1.95139,1.340495,historical_mae,common,1.95139,1,2,longitudinal,2013,,
100601020,10,Guarico,ESCUELA BASICA BOLIVARIANA EDUARDO MENDEZ,3300.0,42,-2.475132,-0.9824,2,0.9824,1.728766,1.883001,-1.728766,1.728766,0.746366,historical_mae,common,1.728766,1,2,longitudinal,2013,,
110203002,11,Lara,UNIDAD EDUCATIVA MARIA LEDEZMA,4249.0,31,3.467928,-0.250001,2,0.250001,1.858965,2.458559,1.608963,1.608963,1.858965,historical_mae,common,1.858965,1,2,longitudinal,2013,,
110203003,11,Lara,UNIDAD EDUCATIVA NACIONAL EL UJANO,3893.0,46,0.165899,-3.314941,2,3.314941,1.74042,2.346951,-1.574521,1.574521,1.74042,historical_mae,common,1.74042,1,2,longitudinal,2013,,
110502016,11,Lara,ESCUELA BOLIVARIANA DOCTOR JUAN DE DIOS PONTE,1982.0,218,-1.608675,1.44823,2,1.44823,1.528453,1.530557,-0.080223,0.080223,1.528453,historical_mae,common,1.528453,1,2,longitudinal,2013,,
110406001,11,Lara,UNIDAD EDUCATIVA  JOSE TRINIDAD MORAN,1157.0,359,1.101677,2.182293,2,2.182293,1.641985,1.728597,1.641985,1.641985,0.540308,historical_mae,common,1.641985,1,2,longitudinal,2013,,
110202054,11,Lara,INTERNADO JUDICIAL DE BARQUISIMETO,745.0,491,-0.657595,-0.940741,2,0.940741,0.799168,0.811611,-0.799168,0.799168,0.141573,historical_mae,common,0.799168,1,2,longitudinal,2013,,
110101013,11,Lara,ESCUELA NACIONAL CONCENTRADA EL LIMONCITO,488.0,600,-2.035304,1.193972,2,1.193972,1.614638,1.668537,-0.420666,0.420666,1.614638,historical_mae,common,1.614638,1,2,longitudinal,2013,,
110207015,11,Lara,UNIDAD EDUCATVA BERNABE PLANAS,5619.0,6,6.43473,-0.686631,2,0.686631,3.56068,4.575872,2.87405,2.87405,3.56068,historical_mae,common,3.56068,2,4,longitudinal,2013,,
120806001,12,Merida,GRUPO ESCOLAR EL EDUCADOR,3755.0,7,3.476391,-0.246076,2,0.246076,1.861234,2.46433,1.615157,1.615157,1.861234,historical_mae,common,1.861234,1,2,longitudinal,2013,,
120901001,12,Merida,ESCUELA ESTADO APURE,3569.0,13,-2.209551,-1.52965,2,1.52965,1.8696,1.900255,-1.8696,1.8696,0.339951,historical_mae,common,1.8696,1,2,longitudinal,2013,,
121701001,12,Merida,CICLO COMBINADO DR GERONIMO MALDONADO,3470.0,15,-0.809463,-1.693036,2,1.693036,1.25125,1.326952,-1.25125,1.25125,0.441787,historical_mae,common,1.25125,1,2,longitudinal,2013,,
120809003,12,Merida,UNIDAD EDUCATIVA ROMULO BETANCOURT,2984.0,41,0.194328,-2.135729,2,2.135729,1.165029,1.516427,-0.970701,0.970701,1.165029,historical_mae,common,1.165029,1,2,longitudinal,2013,,
131701009,13,Miranda,UNIDAD EDUCATIVA VICTOR PADILLA,4185.0,103,0.813124,-2.170875,2,2.170875,1.492,1.639187,-0.678875,0.678875,1.492,historical_mae,common,1.492,1,2,longitudinal,2013,,
130304001,13,Miranda,UNIDAD EDUCATIVA NACIONAL BOLIVARIANA SAN PEDRO DE LOS ALTOS,2650.0,287,3.540525,0.1614,2,0.1614,1.850962,2.506129,1.850962,1.850962,1.689563,historical_mae,common,1.850962,1,2,longitudinal,2013,,
131201012,13,Miranda,UNIDAD EDUCATIVA PRIVADA SAGRADO CORAZON DE JESUS,2509.0,303,-0.630742,-1.7915,2,1.7915,1.211121,1.343002,-1.211121,1.211121,0.580379,historical_mae,common,1.211121,1,2,longitudinal,2013,,
130601001,13,Miranda,UNIDAD EDUCATIVA 13 DE JUNIO,2279.0,336,3.064423,-0.122745,2,0.122745,1.593584,2.168612,1.470839,1.470839,1.593584,historical_mae,common,1.593584,1,2,longitudinal,2013,,
131701010,13,Miranda,ESCUELA BÁSICA TERRITORIO FEDERAL DELTA AMACURO,1701.0,433,0.869731,0.942515,2,0.942515,0.906123,0.906853,0.906123,0.906123,0.036392,historical_mae,common,0.906123,1,2,longitudinal,2013,,
130701001,13,Miranda,LICEO DOCTOR JOSE FRANCISCO TORREALBA,1439.0,496,1.687524,1.396997,2,1.396997,1.542261,1.549087,1.542261,1.542261,0.145263,historical_mae,common,1.542261,1,2,longitudinal,2013,,
130901020,13,Miranda,INSTITUTO MAGISTERIAL VENEZUELA,981.0,612,-1.387276,-2.562302,2,2.562302,1.974789,2.060331,-1.974789,1.974789,0.587513,historical_mae,common,1.974789,1,2,longitudinal,2013,,
130301019,13,Miranda,COLEGIO UNIVERSITARIO DE LOS TEQUES CECILIO ACOSTA,6024.0,29,1.198933,-4.394373,2,4.394373,2.796653,3.220866,-1.59772,1.59772,2.796653,historical_mae,common,2.796653,2,4,longitudinal,2013,,
131603002,13,Miranda,UNIDAD EDUCATIVA ESTADAL  ADOLFO NAVAS  CORONADO,5222.0,52,4.318777,0.854941,2,0.854941,2.586859,3.113098,2.586859,2.586859,1.731918,historical_mae,common,2.586859,2,4,longitudinal,2013,,
130301021,13,Miranda,UNIDAD EDUCATIVA ESTADAL TOMAS RAFAEL JIMENEZ,5071.0,62,5.961448,-0.676072,2,0.676072,3.31876,4.242401,2.642688,2.642688,3.31876,historical_mae,common,3.31876,2,4,longitudinal,2013,,
140807001,14,Monagas,ESCUELA TERESA CARREÑO,3694.0,10,3.034115,0.850416,2,0.850416,1.942266,2.228122,1.942266,1.942266,1.091849,historical_mae,common,1.942266,1,2,longitudinal,2013,,
140708002,14,Monagas,ESCUELA BÁSICA GREGORIO RONDÓN,3298.0,24,0.745221,-2.399432,2,2.399432,1.572326,1.776602,-0.827106,0.827106,1.572326,historical_mae,common,1.572326,1,2,longitudinal,2013,,
140709002,14,Monagas,ESCUELA BASICA CASTOR GUEVARA,3261.0,26,2.815807,-0.88902,2,0.88902,1.852414,2.087957,0.963394,0.963394,1.852414,historical_mae,common,1.852414,1,2,longitudinal,2013,,
141001001,14,Monagas,ESCUELA BÁSICA URIAPARA,3128.0,38,-0.126213,2.117121,2,2.117121,1.121667,1.499688,0.995454,0.995454,1.121667,historical_mae,common,1.121667,1,2,longitudinal,2013,,
151101001,15,Nueva Esparta,UNIDAD EDUCATIVA MONSEÑOR EDUARDO VÁSQUEZ,3352.0,5,1.819907,-0.322558,2,0.322558,1.071232,1.306925,0.748674,0.748674,1.071232,historical_mae,common,1.071232,1,2,longitudinal,2013,,
150601021,15,Nueva Esparta,UNIDAD EDUCATIVA NACIONAL BOLIVARIANA CACIQUE CHARAIMA,3087.0,13,0.557453,-0.940643,2,0.940643,0.749048,0.773163,-0.191595,0.191595,0.749048,historical_mae,common,0.749048,1,2,longitudinal,2013,,
150301001,15,Nueva Esparta,UNIDAD EDUCATIVA BOLIVARIANA MATASIETE,3086.0,14,3.435804,-0.286776,2,0.286776,1.86129,2.437928,1.574514,1.574514,1.86129,historical_mae,common,1.86129,1,2,longitudinal,2013,,
160601021,16,Portuguesa,ESCUELA BASICA FE Y ALEGRIA,3521.0,14,-0.144184,0.040295,2,0.040295,0.09224,0.10586,-0.051944,0.051944,0.09224,historical_mae,common,0.09224,1,2,longitudinal,2013,,
160601015,16,Portuguesa,GRUPO ESCOLAR BOLIVARIANO DURIGUA,3183.0,27,3.306058,-0.647949,2,0.647949,1.977003,2.382211,1.329055,1.329055,1.977003,historical_mae,common,1.977003,1,2,longitudinal,2013,,
160301023,16,Portuguesa,GRUPO ESCOLAR NACIONAL DIEGO ANTONIO BRICEÑO,3076.0,33,0.501972,-1.313938,2,1.313938,0.907955,0.994587,-0.405983,0.405983,0.907955,historical_mae,common,0.907955,1,2,longitudinal,2013,,
160801011,16,Portuguesa,ESCUELA BOLIVARIANA DOCTOR ANGEL RIVAS BALDWIN,2408.0,62,1.309305,-2.27464,2,2.27464,1.791973,1.855838,-0.482668,0.482668,1.791973,historical_mae,common,1.791973,1,2,longitudinal,2013,,
170907002,17,Sucre,U.E.NUEVA CÓRDOBA,3820.0,14,-0.837785,1.358761,2,1.358761,1.098273,1.128741,0.260488,0.260488,1.098273,historical_mae,common,1.098273,1,2,longitudinal,2013,,
170301002,17,Sucre,UNIDAD EDUCATIVA BOLIVARIANA JOSE ANTONIO RODRIGUEZ ABREU,3812.0,15,2.205796,1.641383,2,1.641383,1.923589,1.94418,1.923589,1.923589,0.282207,historical_mae,common,1.923589,1,2,longitudinal,2013,,
170301007,17,Sucre,ESCUELA BOLIVARIANA GUAYACAN DE LAS FLORES,3354.0,28,-0.007116,-1.096735,2,1.096735,0.551925,0.775525,-0.551925,0.551925,0.544809,historical_mae,common,0.551925,1,2,longitudinal,2013,,
171501005,17,Sucre,U.E. JOSÉ FÉLIX RIBAS,2572.0,61,0.200027,2.773894,2,2.773894,1.48696,1.966532,1.48696,1.48696,1.286933,historical_mae,common,1.48696,1,2,longitudinal,2013,,
180801011,18,Tachira,ESCUELA BASICA JUAN BAUTISTA GARCIA ROA,4339.0,11,2.684852,-0.829647,2,0.829647,1.75725,1.987051,0.927603,0.927603,1.75725,historical_mae,common,1.75725,1,2,longitudinal,2013,,
181901001,18,Tachira,UNIDAD EDUCATIVA ESTADAL INES LABRADOR DE LARA,3774.0,30,-1.731897,-0.677428,2,0.677428,1.204662,1.314986,-1.204662,1.204662,0.527234,historical_mae,common,1.204662,1,2,longitudinal,2013,,
180801013,18,Tachira,ESCUELA BASICA CORDOBA,3669.0,33,1.42552,-1.465335,2,1.465335,1.445428,1.445565,-0.019908,0.019908,1.445428,historical_mae,common,1.445428,1,2,longitudinal,2013,,
182501001,18,Tachira,ESCUELA NACIONAL BOLIVARIANA MONSEÑOR ACEVEDO,2800.0,95,1.678083,-0.265136,2,0.265136,0.971609,1.201304,0.706474,0.706474,0.971609,historical_mae,common,0.971609,1,2,longitudinal,2013,,
181501001,18,Tachira,ESCUELA BOLIVARIANA PRIMARIA GRAL. JOSE MARIA CORDOBA,2512.0,110,-2.322779,0.364138,2,0.364138,1.343458,1.662513,-0.979321,0.979321,1.343458,historical_mae,common,1.343458,1,2,longitudinal,2013,,
191501002,19,Trujillo,UNIDAD BÁSICA PASCUAL IGNACIO VILLASMIL,2950.0,30,-1.538274,0.730906,2,0.730906,1.13459,1.204265,-0.403684,0.403684,1.13459,historical_mae,common,1.13459,1,2,longitudinal,2013,,
190504002,19,Trujillo,UNIDAD EDUCATIVA MONSEÑOR ESTANISLAO CARRILLO,2743.0,39,0.587767,-1.863158,2,1.863158,1.225462,1.381453,-0.637696,0.637696,1.225462,historical_mae,common,1.225462,1,2,longitudinal,2013,,
191301004,19,Trujillo,UNIDAD EDUCATIVA JOSÉ ANTONIO VELASCO,2315.0,60,1.543683,1.091304,2,1.091304,1.317493,1.336769,1.317493,1.317493,0.22619,historical_mae,common,1.317493,1,2,longitudinal,2013,,
191204002,19,Trujillo,ESCUELA BOLIVARIANA DE EDUCACION ESPECIAL,2110.0,70,0.69219,-3.181878,2,3.181878,1.937034,2.30255,-1.244844,1.244844,1.937034,historical_mae,common,1.937034,1,2,longitudinal,2013,,
200401020,20,Yaracuy,ESCUELA BASICA CARMEN DE RAMIREZ,3214.0,4,2.514258,-0.090833,2,0.090833,1.302545,1.779009,1.211712,1.211712,1.302545,historical_mae,common,1.302545,1,2,longitudinal,2013,,
200402008,20,Yaracuy,ESCUELA BASICA APOLONIA PALAVICINI,1625.0,74,1.593574,-2.371807,2,2.371807,1.98269,2.020513,-0.389116,0.389116,1.98269,historical_mae,common,1.98269,1,2,longitudinal,2013,,
200801001,20,Yaracuy,ESCUELA INTEGRAL BOLIVARIANA MAYURUPI,1540.0,85,1.761851,-1.11055,2,1.11055,1.4362,1.472657,0.325651,0.325651,1.4362,historical_mae,common,1.4362,1,2,longitudinal,2013,,
211902002,21,Zulia,UNIDAD EDUCATIVA ESTADAL GENERAL RAFAEL URDANETA,4764.0,71,-1.185076,0.886448,2,0.886448,1.035762,1.046469,-0.149314,0.149314,1.035762,historical_mae,common,1.035762,1,2,longitudinal,2013,,
210510014,21,Zulia,ESCUELA BASICA NACIONAL NEPTALI RINCON URDANETA,4000.0,130,1.616319,-1.808753,2,1.808753,1.712536,1.715237,-0.096217,0.096217,1.712536,historical_mae,common,1.712536,1,2,longitudinal,2013,,
210510010,21,Zulia,UNIDAD EDUCATIVA ESTADAL CARMELITA MORALES,3801.0,153,-0.716739,-3.172079,2,3.172079,1.944409,2.299543,-1.944409,1.944409,1.22767,historical_mae,common,1.944409,1,2,longitudinal,2013,,
210503012,21,Zulia,ESCUELA ESTADAL CRISTOBAL COLON,3604.0,175,3.06382,0.835005,2,0.835005,1.949412,2.245465,1.949412,1.949412,1.114408,historical_mae,common,1.949412,1,2,longitudinal,2013,,
