codigo_centro,codigo_cne_original,nombre_centro,estado,municipio,parroquia,num_mesas,electores_inscritos,votantes,votos_validos,votos_nulos,votos_gobierno,votos_oposicion,votos_otros,votos_falcon,votos_bertucci_quijada,pct_gobierno,pct_oposicion,pct_otros,participacion,detalle_otros_json,fuente,doi,corte_fuente
200301027,200301027,ESCUELA RURAL SANTA LUCIA,YARACUY,NIRGUA,NIRGUA,1,170,101,100,1,66,34,0,34,0,66.0,34.0,0.0,59.411765,"{""bertucci_quijada"":0,""falcon"":34}",venpres_a,10.7910/DVN/NO1XJ2,VENPRES-A v1.1; voto_c tratado como votantes y validos recalculados desde candidatos
200301028,200301028,ESCUELA RURAL SANTA ANA O LA JOSEFINA,YARACUY,NIRGUA,NIRGUA,1,177,87,85,2,43,40,2,40,2,50.588235,47.058824,2.352941,49.152542,"{""bertucci_quijada"":2,""falcon"":40}",venpres_a,10.7910/DVN/NO1XJ2,VENPRES-A v1.1; voto_c tratado como votantes y validos recalculados desde candidatos
200301029,200301029,ESCUELA RURAL LAS GLORIAS,YARACUY,NIRGUA,NIRGUA,1,193,94,92,2,36,55,1,55,1,39.130435,59.782609,1.086957,48.704663,"{""bertucci_quijada"":1,""falcon"":55}",venpres_a,10.7910/DVN/NO1XJ2,VENPRES-A v1.1; voto_c tratado como votantes y validos recalculados desde candidatos
200301030,200301030,ESCUELA INTEGRAL BOLIVARIANA CABUY,YARACUY,NIRGUA,NIRGUA,2,1278,874,843,31,590,208,45,208,45,69.988138,24.673784,5.338078,68.388106,"{""bertucci_quijada"":45,""falcon"":208}",venpres_a,10.7910/DVN/NO1XJ2,VENPRES-A v1.1; voto_c tratado como votantes y validos recalculados desde candidatos
200301031,200301031,ESCUELA CONCENTRADA VAQUIRA,YARACUY,NIRGUA,NIRGUA,1,237,161,160,1,101,51,8,51,8,63.125,31.875,5.0,67.932489,"{""bertucci_quijada"":8,""falcon"":51}",venpres_a,10.7910/DVN/NO1XJ2,VENPRES-A v1.1; voto_c tratado como votantes y validos recalculados desde candidatos
200301032,200301032,ESCUELA RURAL ORUBAL,YARACUY,NIRGUA,NIRGUA,1,65,38,38,0,29,5,4,5,4,76.315789,13.157895,10.526316,58.461538,"{""bertucci_quijada"":4,""falcon"":5}",venpres_a,10.7910/DVN/NO1XJ2,VENPRES-A v1.1; voto_c tratado como votantes y validos recalculados desde candidatos
200301033,200301033,ESCUELA INTEGRAL BOLIVARIANA SAN VICENTE,YARACUY,NIRGUA,NIRGUA,1,367,261,255,6,176,70,9,70,9,69.019608,27.45098,3.529412,71.117166,"{""bertucci_quijada"":9,""falcon"":70}",venpres_a,10.7910/DVN/NO1XJ2,VENPRES-A v1.1; voto_c tratado como votantes y validos recalculados desde candidatos
200301034,200301034,ESCUELA RURAL LA CANDELARIA,YARACUY,NIRGUA,NIRGUA,1,372,241,239,2,146,90,3,90,3,61.087866,37.656904,1.25523,64.784946,"{""bertucci_quijada"":3,""falcon"":90}",venpres_a,10.7910/DVN/NO1XJ2,VENPRES-A v1.1; voto_c tratado como votantes y validos recalculados desde candidatos
200301035,200301035,ESCUELA RURAL NUARITO,YARACUY,NIRGUA,NIRGUA,1,311,211,206,5,165,17,24,17,24,80.097087,8.252427,11.650485,67.845659,"{""bertucci_quijada"":24,""falcon"":17}",venpres_a,10.7910/DVN/NO1XJ2,VENPRES-A v1.1; voto_c tratado como votantes y validos recalculados desde candidatos
200301036,200301036,CASA COMUNAL DE GUERRERO,YARACUY,NIRGUA,NIRGUA,1,122,81,81,0,57,20,4,20,4,70.37037,24.691358,4.938272,66.393443,"{""bertucci_quijada"":4,""falcon"":20}",venpres_a,10.7910/DVN/NO1XJ2,VENPRES-A v1.1; voto_c tratado como votantes y validos recalculados desde candidatos
200301038,200301038,CENTRO DE EDUCACION INICIAL BOLIVARIANO SIMONCITO POZO DE LA VACA,YARACUY,NIRGUA,NIRGUA,1,245,188,185,3,145,35,5,35,5,78.378378,18.918919,2.702703,76.734694,"{""bertucci_quijada"":5,""falcon"":35}",venpres_a,10.7910/DVN/NO1XJ2,VENPRES-A v1.1; voto_c tratado como votantes y validos recalculados desde candidatos
200301039,200301039,ESCUELA BASICA SANTA CRUZ NER 206,YARACUY,NIRGUA,NIRGUA,1,95,77,77,0,64,10,3,10,3,83.116883,12.987013,3.896104,81.052632,"{""bertucci_quijada"":3,""falcon"":10}",venpres_a,10.7910/DVN/NO1XJ2,VENPRES-A v1.1; voto_c tratado como votantes y validos recalculados desde candidatos
200301040,200301040,ESCUELA BASICA PALO SOLO,YARACUY,NIRGUA,NIRGUA,1,371,300,294,6,239,50,5,50,5,81.292517,17.006803,1.70068,80.862534,"{""bertucci_quijada"":5,""falcon"":50}",venpres_a,10.7910/DVN/NO1XJ2,VENPRES-A v1.1; voto_c tratado como votantes y validos recalculados desde candidatos
